gyroscope-icm20690,invensense,2020-02-18_14-18-28.815_865914035260724
timestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
172045316,3,-0.0035604716,-0.05440191,-1.2091815
172045318,3,-0.0035604716,-0.05333726,-1.2091815
172045320,3,-0.0024958209,-0.05333726,-1.2091815
172045322,3,-0.0035604716,-0.055466563,-1.2091815
172045324,3,-0.00143117,-0.056531213,-1.2102462
172045326,3,-0.0024958209,-0.056531213,-1.2102462
172045328,3,-3.6651915E-4,-0.058660515,-1.2102462
172045330,3,6.806784E-4,-0.060789816,-1.2113109
172045332,3,-0.00143117,-0.061854467,-1.2113109
172045334,3,-0.00143117,-0.06291912,-1.2123755
172045336,3,-3.6651915E-4,-0.061854467,-1.2134402
172045338,3,-0.0024958209,-0.061854467,-1.2134402
172045340,3,-0.0024958209,-0.06291912,-1.2123755
172045342,3,-0.00143117,-0.060789816,-1.2123755
172045344,3,-3.6651915E-4,-0.057595864,-1.2145048
172045346,3,-3.6651915E-4,-0.058660515,-1.2145048
172045348,3,-3.6651915E-4,-0.059725165,-1.2155695
172045350,3,0.0017453292,-0.058660515,-1.2145048
172045352,3,0.003874631,-0.059725165,-1.2155695
172045354,3,0.004939282,-0.061854467,-1.2166342
172045356,3,0.004939282,-0.060789816,-1.2166342
172045358,3,0.003874631,-0.06291912,-1.2166342
172045360,3,0.003874631,-0.06291912,-1.2176988
172045362,3,0.0017453292,-0.06291912,-1.2176988
172045364,3,-3.6651915E-4,-0.059725165,-1.219828
172045366,3,-3.6651915E-4,-0.058660515,-1.219828
172045368,3,-0.00143117,-0.060789816,-1.2187635
172045370,3,-0.00143117,-0.059725165,-1.2208927
172045372,3,-3.6651915E-4,-0.058660515,-1.2219573
172045374,3,6.806784E-4,-0.057595864,-1.2208927
172045376,3,6.806784E-4,-0.057595864,-1.2219573
172045378,3,6.806784E-4,-0.058660515,-1.223022
172045380,3,0.0017453292,-0.059725165,-1.2219573
172045382,3,0.0028099802,-0.058660515,-1.223022
172045384,3,6.806784E-4,-0.059725165,-1.2251513
172045386,3,-0.00143117,-0.059725165,-1.226216
172045388,3,-3.6651915E-4,-0.059725165,-1.226216
172045390,3,-0.0024958209,-0.059725165,-1.2272806
172045392,3,-0.0024958209,-0.060789816,-1.2283453
172045394,3,-0.00143117,-0.060789816,-1.2326039
172045396,3,-3.6651915E-4,-0.060789816,-1.2315392
172045398,3,-0.00143117,-0.060789816,-1.2315392
172045400,3,-3.6651915E-4,-0.057595864,-1.2336686
172045402,3,6.806784E-4,-0.056531213,-1.2347332
172045404,3,-3.6651915E-4,-0.05440191,-1.2357979
172045406,3,-3.6651915E-4,-0.05333726,-1.2368624
172045408,3,-0.0024958209,-0.05333726,-1.2368624
172045410,3,-0.0024958209,-0.05333726,-1.2389917
172045412,3,-0.0024958209,-0.056531213,-1.241121
172045414,3,-0.0056897732,-0.056531213,-1.241121
172045416,3,-0.006754424,-0.055466563,-1.2421857
172045418,3,-0.006754424,-0.055466563,-1.2453797
172045420,3,-0.0056897732,-0.056531213,-1.2464443
172045422,3,-0.0056897732,-0.055466563,-1.247509
172045424,3,-0.0046251225,-0.05333726,-1.247509
172045426,3,-0.0046251225,-0.05333726,-1.250703
172045428,3,-0.0046251225,-0.05120796,-1.250703
172045430,3,-0.0035604716,-0.05120796,-1.2496383
172045432,3,-0.00143117,-0.05227261,-1.250703
172045434,3,-0.0035604716,-0.04907866,-1.2560261
172045436,3,-0.0046251225,-0.048014008,-1.2560261
172045438,3,-0.0035604716,-0.046949357,-1.2570908
172045440,3,-0.0046251225,-0.05014331,-1.2581555
172045442,3,-0.0056897732,-0.05014331,-1.2592201
172045444,3,-0.0056897732,-0.05333726,-1.2624141
172045446,3,-0.0056897732,-0.05227261,-1.2624141
172045448,3,-0.0056897732,-0.05227261,-1.2645434
172045450,3,-0.0046251225,-0.05333726,-1.268802
172045452,3,-0.0035604716,-0.05120796,-1.268802
172045454,3,-0.0046251225,-0.05120796,-1.268802
172045456,3,-0.0046251225,-0.05014331,-1.2698667
172045458,3,-0.0056897732,-0.048014008,-1.2698667
172045460,3,-0.0046251225,-0.044820055,-1.2730606
172045462,3,-0.006754424,-0.044820055,-1.2762545
172045464,3,-0.006754424,-0.041626103,-1.2783839
172045466,3,-0.007819075,-0.041626103,-1.2794485
172045468,3,-0.007819075,-0.041626103,-1.2815778
172045470,3,-0.006754424,-0.045884706,-1.2837071
172045472,3,-0.0046251225,-0.045884706,-1.2826425
172045474,3,-0.0035604716,-0.048014008,-1.2858365
172045476,3,-0.0035604716,-0.05014331,-1.2869011
172045478,3,-3.6651915E-4,-0.05120796,-1.2847718
172045480,3,-3.6651915E-4,-0.05014331,-1.2869011
172045482,3,-0.00143117,-0.05120796,-1.290095
172045484,3,-3.6651915E-4,-0.05120796,-1.290095
172045486,3,-0.0024958209,-0.05120796,-1.2911596
172045488,3,-0.0024958209,-0.05227261,-1.2943536
172045490,3,-3.6651915E-4,-0.04907866,-1.2964829
172045492,3,-3.6651915E-4,-0.05120796,-1.2954183
172045494,3,-0.00143117,-0.05014331,-1.2986122
172045496,3,-0.00143117,-0.048014008,-1.2996769
172045498,3,-3.6651915E-4,-0.05014331,-1.3007416
172045500,3,-3.6651915E-4,-0.05333726,-1.3018062
172045502,3,-3.6651915E-4,-0.05333726,-1.3050002
172045504,3,6.806784E-4,-0.05333726,-1.3071294
172045506,3,0.0017453292,-0.05333726,-1.308194
172045508,3,0.0017453292,-0.05227261,-1.3092587
172045510,3,0.0017453292,-0.05333726,-1.311388
172045512,3,0.0017453292,-0.05333726,-1.3135173
172045514,3,6.806784E-4,-0.05120796,-1.314582
172045516,3,0.0017453292,-0.05227261,-1.3167113
172045518,3,6.806784E-4,-0.05333726,-1.317776
172045520,3,-3.6651915E-4,-0.05120796,-1.3167113
172045522,3,6.806784E-4,-0.05014331,-1.3188406
172045524,3,-0.00143117,-0.05014331,-1.3230991
172045526,3,-0.00143117,-0.04907866,-1.3241638
172045528,3,-3.6651915E-4,-0.04907866,-1.3241638
172045530,3,6.806784E-4,-0.048014008,-1.3262931
172045532,3,-3.6651915E-4,-0.05120796,-1.3273578
172045534,3,-0.00143117,-0.05227261,-1.3294871
172045536,3,-3.6651915E-4,-0.05440191,-1.3305517
172045538,3,-0.00143117,-0.055466563,-1.3316164
172045540,3,-0.0024958209,-0.056531213,-1.3337457
172045542,3,-0.0024958209,-0.056531213,-1.335875
172045544,3,-0.0035604716,-0.056531213,-1.3401337
172045546,3,-0.0046251225,-0.05440191,-1.339069
172045548,3,-0.0056897732,-0.05440191,-1.3411982
172045550,3,-0.0046251225,-0.055466563,-1.3433275
172045552,3,-0.006754424,-0.05120796,-1.3454568
172045554,3,-0.0056897732,-0.05227261,-1.3465215
172045556,3,-0.0046251225,-0.05333726,-1.3486508
172045558,3,-0.0046251225,-0.05440191,-1.3518448
172045560,3,-0.00143117,-0.056531213,-1.3529094
172045562,3,-0.00143117,-0.05440191,-1.3529094
172045564,3,-3.6651915E-4,-0.058660515,-1.3571681
172045566,3,6.806784E-4,-0.057595864,-1.3571681
172045568,3,-0.00143117,-0.058660515,-1.3582326
172045570,3,-0.0024958209,-0.058660515,-1.3614266
172045572,3,-0.0035604716,-0.055466563,-1.3624913
172045574,3,-0.0046251225,-0.055466563,-1.3667499
172045576,3,-0.0046251225,-0.05440191,-1.3678145
172045578,3,-0.0035604716,-0.05333726,-1.3699439
172045580,3,-0.0035604716,-0.05440191,-1.3699439
172045582,3,-0.0046251225,-0.05440191,-1.3710085
172045584,3,-0.0024958209,-0.05440191,-1.375267
172045586,3,-0.0035604716,-0.05440191,-1.3742025
172045588,3,-0.0035604716,-0.05440191,-1.3763317
172045590,3,-0.0024958209,-0.055466563,-1.3795257
172045592,3,-0.0024958209,-0.055466563,-1.3827196
172045594,3,-0.0024958209,-0.05440191,-1.384849
172045596,3,-0.00143117,-0.055466563,-1.3859136
172045598,3,-0.0024958209,-0.05440191,-1.3869783
172045600,3,-0.0056897732,-0.056531213,-1.3880429
172045602,3,-0.0046251225,-0.055466563,-1.3901722
172045604,3,-0.0024958209,-0.055466563,-1.3933661
172045606,3,-0.0024958209,-0.055466563,-1.3933661
172045608,3,-0.0046251225,-0.055466563,-1.3965601
172045610,3,-0.0035604716,-0.056531213,-1.3976247
172045612,3,-0.0035604716,-0.05440191,-1.399754
172045614,3,-0.0024958209,-0.05440191,-1.402948
172045616,3,-0.0024958209,-0.05440191,-1.402948
172045618,3,-0.0056897732,-0.05333726,-1.4050773
172045620,3,-0.0046251225,-0.05120796,-1.4082713
172045622,3,-0.0024958209,-0.05227261,-1.4104005
172045624,3,-0.0056897732,-0.056531213,-1.4146591
172045626,3,-0.0056897732,-0.055466563,-1.4157238
172045628,3,-0.0035604716,-0.055466563,-1.4167885
172045630,3,-0.0035604716,-0.05333726,-1.4178531
172045632,3,-0.0056897732,-0.05333726,-1.4189178
172045634,3,-0.0046251225,-0.05333726,-1.4231764
172045636,3,-0.0046251225,-0.05227261,-1.4231764
172045638,3,-0.0024958209,-0.05227261,-1.4253057
172045640,3,-0.0024958209,-0.05227261,-1.4263704
172045642,3,-0.0035604716,-0.05227261,-1.4295642
172045644,3,-0.0024958209,-0.05120796,-1.4316936
172045646,3,-0.0024958209,-0.05227261,-1.4327582
172045648,3,-0.00143117,-0.055466563,-1.4338229
172045650,3,-0.0024958209,-0.055466563,-1.4359522
172045652,3,-0.00143117,-0.055466563,-1.4380815
172045654,3,-3.6651915E-4,-0.056531213,-1.4402108
172045656,3,-3.6651915E-4,-0.059725165,-1.4412755
172045658,3,-3.6651915E-4,-0.058660515,-1.4423401
172045660,3,-3.6651915E-4,-0.057595864,-1.4434048
172045662,3,-0.00143117,-0.058660515,-1.4476633
172045664,3,-0.00143117,-0.055466563,-1.4497926
172045666,3,-3.6651915E-4,-0.055466563,-1.4508573
172045668,3,-0.0024958209,-0.056531213,-1.4540513
172045670,3,-0.0024958209,-0.055466563,-1.4551159
172045672,3,-0.0024958209,-0.05440191,-1.4572452
172045674,3,-0.00143117,-0.055466563,-1.4604392
172045676,3,-3.6651915E-4,-0.057595864,-1.4615039
172045678,3,-3.6651915E-4,-0.059725165,-1.4625684
172045680,3,-3.6651915E-4,-0.059725165,-1.4657624
172045682,3,-0.00143117,-0.058660515,-1.4689564
172045684,3,-0.00143117,-0.057595864,-1.470021
172045686,3,-0.0024958209,-0.058660515,-1.4710857
172045688,3,-0.00143117,-0.059725165,-1.4742796
172045690,3,-0.0024958209,-0.058660515,-1.4753443
172045692,3,-0.0024958209,-0.058660515,-1.4774736
172045694,3,-0.0024958209,-0.059725165,-1.4796028
172045696,3,-3.6651915E-4,-0.061854467,-1.4806675
172045698,3,-0.0024958209,-0.060789816,-1.4849261
172045700,3,-0.0046251225,-0.060789816,-1.4838614
172045702,3,-0.0035604716,-0.058660515,-1.4859908
172045704,3,-0.0024958209,-0.059725165,-1.4891847
172045706,3,-0.0024958209,-0.057595864,-1.491314
172045708,3,-3.6651915E-4,-0.057595864,-1.4934434
172045710,3,-3.6651915E-4,-0.059725165,-1.494508
172045712,3,-0.0024958209,-0.058660515,-1.4977019
172045714,3,-0.00143117,-0.060789816,-1.5008959
172045716,3,-0.00143117,-0.061854467,-1.5008959
172045718,3,-0.0024958209,-0.060789816,-1.5030252
172045720,3,-0.0035604716,-0.061854467,-1.5062191
172045722,3,-0.0035604716,-0.06504842,-1.5094131
172045724,3,-0.0056897732,-0.061854467,-1.5094131
172045726,3,-0.0046251225,-0.061854467,-1.5115424
172045728,3,-0.0035604716,-0.059725165,-1.515801
172045730,3,-0.006754424,-0.06291912,-1.515801
172045732,3,-0.0056897732,-0.06291912,-1.5200596
172045734,3,-0.0046251225,-0.06291912,-1.5221889
172045736,3,-0.0056897732,-0.06398377,-1.5232536
172045738,3,-0.0056897732,-0.061854467,-1.5275122
172045740,3,-0.0035604716,-0.06398377,-1.5296415
172045742,3,-0.0046251225,-0.06291912,-1.5317707
172045744,3,-0.0046251225,-0.06504842,-1.5360293
172045746,3,-0.0056897732,-0.06611307,-1.5381587
172045748,3,-0.0056897732,-0.06398377,-1.5392233
172045750,3,-0.0056897732,-0.06291912,-1.5413526
172045752,3,-0.006754424,-0.06291912,-1.543482
172045754,3,-0.0046251225,-0.061854467,-1.5466759
172045756,3,-0.0056897732,-0.06291912,-1.5477406
172045758,3,-0.006754424,-0.06291912,-1.5498698
172045760,3,-0.0046251225,-0.060789816,-1.5519991
172045762,3,-0.0046251225,-0.061854467,-1.5551931
172045764,3,-0.0035604716,-0.061854467,-1.5562577
172045766,3,-0.0035604716,-0.06291912,-1.5573224
172045768,3,-0.0046251225,-0.059725165,-1.5605164
172045770,3,-0.0024958209,-0.057595864,-1.5626457
172045772,3,-0.0035604716,-0.057595864,-1.564775
172045774,3,-0.0035604716,-0.059725165,-1.5679688
172045776,3,-0.0035604716,-0.059725165,-1.5690335
172045778,3,-0.0035604716,-0.059725165,-1.5700982
172045780,3,-0.0035604716,-0.060789816,-1.5743568
172045782,3,-0.0035604716,-0.059725165,-1.5775508
172045784,3,-0.0024958209,-0.058660515,-1.5796801
172045786,3,-0.0024958209,-0.057595864,-1.5818094
172045788,3,-0.0035604716,-0.057595864,-1.5839386
172045790,3,-0.00143117,-0.057595864,-1.5860679
172045792,3,-0.00143117,-0.056531213,-1.5871326
172045794,3,-0.0035604716,-0.055466563,-1.5924559
172045796,3,-0.0035604716,-0.056531213,-1.5935205
172045798,3,-0.0024958209,-0.058660515,-1.5945852
172045800,3,-0.0024958209,-0.057595864,-1.5967145
172045802,3,-0.0024958209,-0.060789816,-1.5999085
172045804,3,-0.0024958209,-0.061854467,-1.600973
172045806,3,-0.00143117,-0.060789816,-1.604167
172045808,3,-0.0024958209,-0.061854467,-1.607361
172045810,3,-0.0035604716,-0.059725165,-1.6094903
172045812,3,-0.0035604716,-0.059725165,-1.6116196
172045814,3,-0.0035604716,-0.061854467,-1.6137489
172045816,3,-0.0056897732,-0.059725165,-1.6169429
172045818,3,-0.0046251225,-0.059725165,-1.6180074
172045820,3,-0.0035604716,-0.059725165,-1.6201367
172045822,3,-0.0035604716,-0.060789816,-1.6201367
172045824,3,-0.0056897732,-0.061854467,-1.6233307
172045826,3,-0.0046251225,-0.061854467,-1.62546
172045828,3,-0.0024958209,-0.059725165,-1.6275893
172045830,3,-0.0024958209,-0.060789816,-1.6307833
172045832,3,-0.0024958209,-0.059725165,-1.6329126
172045834,3,-0.00143117,-0.060789816,-1.6350418
172045836,3,-3.6651915E-4,-0.060789816,-1.6350418
172045838,3,6.806784E-4,-0.06398377,-1.6371711
172045840,3,-3.6651915E-4,-0.061854467,-1.6382358
172045842,3,-0.00143117,-0.061854467,-1.6414298
172045844,3,-0.0024958209,-0.061854467,-1.6435591
172045846,3,-0.0024958209,-0.061854467,-1.6456884
172045848,3,-0.0024958209,-0.06291912,-1.6488824
172045850,3,-0.0046251225,-0.060789816,-1.649947
172045852,3,-0.0046251225,-0.061854467,-1.6542056
172045854,3,-0.0035604716,-0.06398377,-1.6531409
172045856,3,-0.0024958209,-0.06398377,-1.6542056
172045858,3,-0.00143117,-0.06398377,-1.6552702
172045860,3,-0.00143117,-0.06398377,-1.6584642
172045862,3,-0.00143117,-0.06291912,-1.6616582
172045864,3,-0.0024958209,-0.06504842,-1.6627228
172045866,3,-0.00143117,-0.06824237,-1.6648521
172045868,3,-0.0024958209,-0.06717772,-1.6680461
172045870,3,-0.00143117,-0.06717772,-1.6691108
172045872,3,-0.0024958209,-0.06717772,-1.67124
172045874,3,-0.0035604716,-0.06824237,-1.6733693
172045876,3,-0.0046251225,-0.06824237,-1.674434
172045878,3,-0.0056897732,-0.06717772,-1.6765633
172045880,3,-0.0056897732,-0.06717772,-1.6797572
172045882,3,-0.0046251225,-0.06717772,-1.6808219
172045884,3,-0.0035604716,-0.06824237,-1.6829512
172045886,3,-0.0046251225,-0.06824237,-1.6840159
172045888,3,-0.0046251225,-0.06717772,-1.6861452
172045890,3,-0.0046251225,-0.06611307,-1.6872097
172045892,3,-0.0035604716,-0.06824237,-1.689339
172045894,3,-0.0046251225,-0.07037167,-1.692533
172045896,3,-0.0035604716,-0.07037167,-1.6935977
172045898,3,-0.0046251225,-0.06930702,-1.695727
172045900,3,-0.0056897732,-0.06824237,-1.695727
172045902,3,-0.0056897732,-0.06930702,-1.6978563
172045904,3,-0.0046251225,-0.06930702,-1.7021149
172045906,3,-0.0056897732,-0.06824237,-1.7031796
172045908,3,-0.006754424,-0.06930702,-1.7042441
172045910,3,-0.0056897732,-0.07037167,-1.7063735
172045912,3,-0.007819075,-0.06717772,-1.7085028
172045914,3,-0.0046251225,-0.06611307,-1.7127614
172045916,3,-0.0046251225,-0.06504842,-1.7148907
172045918,3,-0.0046251225,-0.06611307,-1.7148907
172045920,3,-0.0035604716,-0.06824237,-1.7159554
172045922,3,-0.0056897732,-0.06930702,-1.7191494
172045924,3,-0.007819075,-0.07143632,-1.720214
172045926,3,-0.007819075,-0.06930702,-1.7244725
172045928,3,-0.008883726,-0.06930702,-1.7244725
172045930,3,-0.006754424,-0.06930702,-1.7255372
172045932,3,-0.006754424,-0.07143632,-1.7276665
172045934,3,-0.006754424,-0.06504842,-1.7297958
172045936,3,-0.007819075,-0.06611307,-1.7340544
172045938,3,-0.006754424,-0.06611307,-1.7351191
172045940,3,-0.0056897732,-0.06398377,-1.7372484
172045942,3,-0.006754424,-0.06504842,-1.7383131
172045944,3,-0.0046251225,-0.06398377,-1.7415069
172045946,3,-0.0024958209,-0.06398377,-1.7447009
172045948,3,-0.0024958209,-0.06291912,-1.7457656
172045950,3,-0.0035604716,-0.06398377,-1.7436363
172045952,3,-0.0035604716,-0.06611307,-1.7447009
172045954,3,-0.0024958209,-0.06611307,-1.7489595
172045956,3,-0.0046251225,-0.06398377,-1.7510889
172045958,3,-0.0046251225,-0.06291912,-1.7521535
172045960,3,-0.00143117,-0.06291912,-1.7521535
172045962,3,-0.0024958209,-0.06504842,-1.7553475
172045964,3,-0.00143117,-0.060789816,-1.7553475
172045966,3,-3.6651915E-4,-0.06291912,-1.7574767
172045968,3,-0.00143117,-0.06611307,-1.7585413
172045970,3,-0.00143117,-0.06398377,-1.7606707
172045972,3,-3.6651915E-4,-0.06291912,-1.7628
172045974,3,-3.6651915E-4,-0.06398377,-1.7638646
172045976,3,-0.00143117,-0.061854467,-1.7670586
172045978,3,-0.00143117,-0.06291912,-1.7681233
172045980,3,-3.6651915E-4,-0.06398377,-1.7702526
172045982,3,-0.00143117,-0.06504842,-1.7723819
172045984,3,-0.0035604716,-0.06611307,-1.7734464
172045986,3,-0.00143117,-0.06611307,-1.7745111
172045988,3,-0.00143117,-0.06504842,-1.7755758
172045990,3,-0.00143117,-0.06398377,-1.7777051
172045992,3,-0.0024958209,-0.06717772,-1.7787697
172045994,3,-0.00143117,-0.06504842,-1.780899
172045996,3,-0.00143117,-0.06611307,-1.7830284
172045998,3,-3.6651915E-4,-0.06717772,-1.7851577
172046000,3,6.806784E-4,-0.06398377,-1.784093
172046002,3,-0.0035604716,-0.06611307,-1.7851577
172046004,3,-3.6651915E-4,-0.06717772,-1.7894163
172046006,3,-3.6651915E-4,-0.06611307,-1.7894163
172046008,3,6.806784E-4,-0.06717772,-1.790481
172046010,3,-3.6651915E-4,-0.06717772,-1.7915455
172046012,3,-0.00143117,-0.06824237,-1.7926102
172046014,3,-0.00143117,-0.06824237,-1.7958041
172046016,3,-0.0024958209,-0.06717772,-1.7968688
172046018,3,-3.6651915E-4,-0.06930702,-1.7958041
172046020,3,6.806784E-4,-0.07143632,-1.7979335
172046022,3,-3.6651915E-4,-0.07037167,-1.8000628
172046024,3,-0.00143117,-0.07143632,-1.8021921
172046026,3,-0.0024958209,-0.07037167,-1.8032568
172046028,3,-0.0035604716,-0.072500974,-1.8032568
172046030,3,-0.0046251225,-0.072500974,-1.8053861
172046032,3,-0.0046251225,-0.06930702,-1.8053861
172046034,3,-0.00143117,-0.07143632,-1.8085799
172046036,3,-0.00143117,-0.07037167,-1.8096446
172046038,3,-0.0035604716,-0.07143632,-1.8096446
172046040,3,-0.0035604716,-0.07143632,-1.8117739
172046042,3,-0.0035604716,-0.07037167,-1.8128386
172046044,3,-0.0046251225,-0.07143632,-1.8149679
172046046,3,-0.0046251225,-0.07037167,-1.8149679
172046048,3,-0.0035604716,-0.07143632,-1.8149679
172046050,3,-0.0024958209,-0.07037167,-1.8170972
172046052,3,-0.0035604716,-0.07037167,-1.8170972
172046054,3,-0.0046251225,-0.07037167,-1.8192265
172046056,3,-0.0035604716,-0.06930702,-1.8202912
172046058,3,-0.006754424,-0.07143632,-1.8213558
172046060,3,-0.0056897732,-0.072500974,-1.8234851
172046062,3,-0.0056897732,-0.07143632,-1.8256143
172046064,3,-0.0056897732,-0.07143632,-1.8277436
172046066,3,-0.0046251225,-0.07143632,-1.8288083
172046068,3,-0.0046251225,-0.072500974,-1.8288083
172046070,3,-0.0035604716,-0.072500974,-1.829873
172046072,3,-0.0056897732,-0.07143632,-1.829873
172046074,3,-0.0046251225,-0.072500974,-1.8330669
172046076,3,-0.0046251225,-0.073565625,-1.8330669
172046078,3,-0.0035604716,-0.07037167,-1.8341316
172046080,3,-0.0046251225,-0.073565625,-1.8351963
172046082,3,-0.0056897732,-0.073565625,-1.8373256
172046084,3,-0.006754424,-0.074630275,-1.8405195
172046086,3,-0.006754424,-0.074630275,-1.8415842
172046088,3,-0.0035604716,-0.075694926,-1.8415842
172046090,3,-0.0035604716,-0.075694926,-1.8415842
172046092,3,-0.0046251225,-0.072500974,-1.8426489
172046094,3,-0.0056897732,-0.07143632,-1.8469074
172046096,3,-0.0046251225,-0.07143632,-1.847972
172046098,3,-0.0046251225,-0.07037167,-1.8469074
172046100,3,-0.0035604716,-0.07037167,-1.8522307
172046102,3,-0.0046251225,-0.07143632,-1.851166
172046104,3,-0.0056897732,-0.07143632,-1.8532953
172046106,3,-0.0046251225,-0.07143632,-1.85436
172046108,3,-0.0046251225,-0.07143632,-1.8554246
172046110,3,-0.0035604716,-0.07143632,-1.857554
172046112,3,-0.006754424,-0.07143632,-1.8586186
172046114,3,-0.0035604716,-0.07143632,-1.8596833
172046116,3,-0.0035604716,-0.07143632,-1.8596833
172046118,3,-0.0024958209,-0.07037167,-1.8607478
172046120,3,-3.6651915E-4,-0.07037167,-1.8628771
172046122,3,-0.00143117,-0.06930702,-1.8660711
172046124,3,-0.00143117,-0.06824237,-1.8660711
172046126,3,-0.00143117,-0.07037167,-1.8660711
172046128,3,-3.6651915E-4,-0.07037167,-1.8660711
172046130,3,-0.00143117,-0.07143632,-1.8682004
172046132,3,-0.0024958209,-0.07143632,-1.8682004
172046134,3,-0.00143117,-0.072500974,-1.8735237
172046136,3,-3.6651915E-4,-0.07143632,-1.8735237
172046138,3,-0.00143117,-0.07037167,-1.875653
172046140,3,-0.00143117,-0.07143632,-1.875653
172046142,3,-3.6651915E-4,-0.07143632,-1.8777822
172046144,3,0.0028099802,-0.06611307,-1.8799115
172046146,3,0.0017453292,-0.06824237,-1.8809762
172046148,3,6.806784E-4,-0.072500974,-1.8809762
172046150,3,-3.6651915E-4,-0.06930702,-1.8831055
172046152,3,-0.00143117,-0.06930702,-1.8841702
172046154,3,-0.0024958209,-0.073565625,-1.8852348
172046156,3,-0.00143117,-0.073565625,-1.8841702
172046158,3,-3.6651915E-4,-0.07143632,-1.8862995
172046160,3,-0.00143117,-0.07037167,-1.8873641
172046162,3,-0.0024958209,-0.07143632,-1.8905581
172046164,3,-0.0035604716,-0.07037167,-1.8905581
172046166,3,-0.0035604716,-0.07037167,-1.8905581
172046168,3,-0.0035604716,-0.072500974,-1.8905581
172046170,3,-0.0024958209,-0.07143632,-1.8926874
172046172,3,-0.0024958209,-0.07143632,-1.8937521
172046174,3,-3.6651915E-4,-0.073565625,-1.8937521
172046176,3,6.806784E-4,-0.072500974,-1.8958813
172046178,3,-0.00143117,-0.074630275,-1.8958813
172046180,3,-0.0024958209,-0.074630275,-1.8980106
172046182,3,-0.0035604716,-0.073565625,-1.9001399
172046184,3,-0.0024958209,-0.07675958,-1.8980106
172046186,3,-0.0024958209,-0.07782423,-1.9012046
172046188,3,-0.006754424,-0.073565625,-1.9043986
172046190,3,-0.008883726,-0.07675958,-1.9033339
172046192,3,-0.007819075,-0.07675958,-1.9033339
172046194,3,-0.0056897732,-0.07782423,-1.9043986
172046196,3,-0.0056897732,-0.07675958,-1.9065279
172046198,3,-0.0056897732,-0.07782423,-1.9097219
172046200,3,-0.0046251225,-0.07888888,-1.9086572
172046202,3,-0.0056897732,-0.07675958,-1.9097219
172046204,3,-0.006754424,-0.07782423,-1.9139804
172046206,3,-0.006754424,-0.07888888,-1.915045
172046208,3,-0.0046251225,-0.07995354,-1.9139804
172046210,3,-0.006754424,-0.07995354,-1.9129157
172046212,3,-0.007819075,-0.07782423,-1.915045
172046214,3,-0.006754424,-0.07888888,-1.9193037
172046216,3,-0.006754424,-0.07782423,-1.918239
172046218,3,-0.0056897732,-0.07782423,-1.9193037
172046220,3,-0.006754424,-0.07995354,-1.921433
172046222,3,-0.0046251225,-0.07995354,-1.9224976
172046224,3,-0.0046251225,-0.07782423,-1.924627
172046226,3,-0.0046251225,-0.07675958,-1.9256916
172046228,3,-0.0035604716,-0.075694926,-1.9278209
172046230,3,-0.0035604716,-0.07782423,-1.9278209
172046232,3,-0.0046251225,-0.07675958,-1.9299501
172046234,3,-0.0056897732,-0.07675958,-1.9320794
172046236,3,-0.0056897732,-0.07675958,-1.9342088
172046238,3,-0.006754424,-0.075694926,-1.9352734
172046240,3,-0.0056897732,-0.075694926,-1.9352734
172046242,3,-0.006754424,-0.07782423,-1.9374027
172046244,3,-0.0046251225,-0.07675958,-1.9384674
172046246,3,-0.0046251225,-0.07782423,-1.9405967
172046248,3,-0.0056897732,-0.07782423,-1.9405967
172046250,3,-0.0024958209,-0.07675958,-1.9437907
172046252,3,-0.0024958209,-0.074630275,-1.94592
172046254,3,-0.0024958209,-0.073565625,-1.9480492
172046256,3,-0.0024958209,-0.074630275,-1.9480492
172046258,3,-0.0024958209,-0.07143632,-1.9501785
172046260,3,-0.0035604716,-0.07037167,-1.9501785
172046262,3,-0.0024958209,-0.072500974,-1.9512432
172046264,3,-0.00143117,-0.073565625,-1.9555018
172046266,3,-0.0024958209,-0.074630275,-1.9565665
172046268,3,-0.0024958209,-0.07675958,-1.9555018
172046270,3,-0.0035604716,-0.075694926,-1.9586958
172046272,3,-0.0024958209,-0.07782423,-1.9608251
172046274,3,-0.0024958209,-0.07782423,-1.9629544
172046276,3,-0.0024958209,-0.075694926,-1.9629544
172046278,3,-3.6651915E-4,-0.074630275,-1.964019
172046280,3,-0.00143117,-0.072500974,-1.9672129
172046282,3,-0.0035604716,-0.073565625,-1.9682776
172046284,3,-0.0024958209,-0.07037167,-1.9672129
172046286,3,-0.0024958209,-0.07037167,-1.9693422
172046288,3,-0.0024958209,-0.06930702,-1.9704069
172046290,3,-0.0035604716,-0.07143632,-1.9746655
172046292,3,-0.0035604716,-0.074630275,-1.9725362
172046294,3,-0.0046251225,-0.07675958,-1.9757302
172046296,3,-0.0035604716,-0.075694926,-1.9767948
172046298,3,-0.00143117,-0.073565625,-1.9778595
172046300,3,-0.0046251225,-0.075694926,-1.9789242
172046302,3,-0.0035604716,-0.072500974,-1.9778595
172046304,3,-0.00143117,-0.073565625,-1.9799888
172046306,3,-0.00143117,-0.073565625,-1.9810535
172046308,3,-0.0024958209,-0.07143632,-1.982118
172046310,3,-0.0024958209,-0.072500974,-1.9842473
172046312,3,-0.00143117,-0.075694926,-1.9831827
