accelerometer-icm20690,invensense,2020-02-18_14-18-28.815_865914035260724
timestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
172034421,3,0.11492168,0.29688102,9.80665
172034423,3,0.11492168,0.29688102,9.80665
172034425,3,0.11492168,0.29688102,9.80665
172034427,3,0.11492168,0.30645782,9.80665
172034429,3,0.11492168,0.30645782,9.80665
172034431,3,0.11492168,0.30645782,9.797073
172034433,3,0.11492168,0.30645782,9.797073
172034435,3,0.11492168,0.30645782,9.797073
172034437,3,0.10534488,0.30645782,9.797073
172034439,3,0.10534488,0.31603462,9.797073
172034441,3,0.10534488,0.29688102,9.797073
172034443,3,0.11492168,0.29688102,9.797073
172034445,3,0.11492168,0.29688102,9.797073
172034447,3,0.11492168,0.29688102,9.797073
172034449,3,0.11492168,0.29688102,9.797073
172034451,3,0.11492168,0.29688102,9.797073
172034453,3,0.11492168,0.30645782,9.797073
172034455,3,0.11492168,0.31603462,9.797073
172034457,3,0.11492168,0.31603462,9.797073
172034459,3,0.11492168,0.31603462,9.797073
172034461,3,0.11492168,0.31603462,9.797073
172034463,3,0.11492168,0.31603462,9.797073
172034465,3,0.11492168,0.30645782,9.797073
172034467,3,0.11492168,0.30645782,9.797073
172034469,3,0.11492168,0.30645782,9.797073
172034471,3,0.11492168,0.30645782,9.797073
172034473,3,0.11492168,0.30645782,9.797073
172034475,3,0.11492168,0.29688102,9.797073
172034477,3,0.11492168,0.29688102,9.797073
172034479,3,0.11492168,0.29688102,9.797073
172034481,3,0.12449849,0.29688102,9.797073
172034483,3,0.12449849,0.29688102,9.797073
172034485,3,0.12449849,0.29688102,9.797073
172034487,3,0.10534488,0.29688102,9.797073
172034489,3,0.11492168,0.29688102,9.797073
172034491,3,0.12449849,0.29688102,9.797073
172034493,3,0.12449849,0.29688102,9.797073
172034495,3,0.12449849,0.30645782,9.797073
172034497,3,0.12449849,0.31603462,9.797073
172034499,3,0.12449849,0.31603462,9.797073
172034501,3,0.12449849,0.31603462,9.797073
172034503,3,0.12449849,0.31603462,9.797073
172034505,3,0.12449849,0.31603462,9.797073
172034507,3,0.12449849,0.31603462,9.797073
172034509,3,0.12449849,0.31603462,9.80665
172034511,3,0.12449849,0.31603462,9.80665
172034513,3,0.12449849,0.31603462,9.80665
172034515,3,0.12449849,0.31603462,9.80665
172034517,3,0.12449849,0.31603462,9.797073
172034519,3,0.12449849,0.31603462,9.797073
172034521,3,0.12449849,0.31603462,9.797073
172034523,3,0.12449849,0.29688102,9.797073
172034525,3,0.12449849,0.29688102,9.797073
172034527,3,0.12449849,0.30645782,9.797073
172034529,3,0.1340753,0.30645782,9.797073
172034531,3,0.1340753,0.30645782,9.797073
172034533,3,0.1340753,0.30645782,9.797073
172034535,3,0.12449849,0.30645782,9.797073
172034537,3,0.12449849,0.30645782,9.797073
172034539,3,0.12449849,0.30645782,9.797073
172034541,3,0.11492168,0.30645782,9.797073
172034543,3,0.11492168,0.30645782,9.797073
172034545,3,0.11492168,0.30645782,9.797073
172034547,3,0.11492168,0.30645782,9.80665
172034549,3,0.11492168,0.31603462,9.80665
172034551,3,0.11492168,0.31603462,9.80665
172034553,3,0.11492168,0.30645782,9.80665
172034555,3,0.11492168,0.30645782,9.80665
172034557,3,0.12449849,0.30645782,9.80665
172034559,3,0.12449849,0.30645782,9.80665
172034561,3,0.1340753,0.30645782,9.80665
172034563,3,0.12449849,0.30645782,9.80665
172034565,3,0.11492168,0.30645782,9.787497
172034567,3,0.10534488,0.30645782,9.787497
172034569,3,0.10534488,0.29688102,9.787497
172034571,3,0.10534488,0.29688102,9.787497
172034573,3,0.10534488,0.30645782,9.787497
172034575,3,0.10534488,0.30645782,9.787497
172034577,3,0.10534488,0.29688102,9.787497
172034579,3,0.10534488,0.30645782,9.797073
172034581,3,0.11492168,0.30645782,9.797073
172034583,3,0.11492168,0.30645782,9.797073
172034585,3,0.11492168,0.30645782,9.80665
172034587,3,0.12449849,0.30645782,9.80665
172034589,3,0.12449849,0.30645782,9.80665
172034591,3,0.11492168,0.30645782,9.80665
172034593,3,0.11492168,0.30645782,9.80665
172034595,3,0.11492168,0.30645782,9.80665
172034597,3,0.11492168,0.30645782,9.80665
172034599,3,0.11492168,0.30645782,9.80665
172034601,3,0.11492168,0.29688102,9.80665
172034603,3,0.11492168,0.29688102,9.80665
172034605,3,0.11492168,0.29688102,9.80665
172034607,3,0.11492168,0.29688102,9.80665
172034609,3,0.11492168,0.29688102,9.80665
172034611,3,0.11492168,0.29688102,9.80665
172034613,3,0.11492168,0.30645782,9.80665
172034615,3,0.12449849,0.30645782,9.80665
172034617,3,0.12449849,0.30645782,9.80665
172034619,3,0.12449849,0.30645782,9.80665
172034621,3,0.11492168,0.31603462,9.80665
172034623,3,0.11492168,0.31603462,9.797073
172034625,3,0.11492168,0.31603462,9.797073
172034627,3,0.11492168,0.31603462,9.797073
172034629,3,0.11492168,0.31603462,9.797073
172034631,3,0.11492168,0.31603462,9.797073
172034633,3,0.11492168,0.31603462,9.797073
172034635,3,0.11492168,0.29688102,9.797073
172034637,3,0.11492168,0.29688102,9.797073
172034639,3,0.11492168,0.29688102,9.797073
172034641,3,0.11492168,0.29688102,9.797073
172034643,3,0.11492168,0.29688102,9.797073
172034645,3,0.11492168,0.29688102,9.797073
172034647,3,0.11492168,0.29688102,9.797073
172034649,3,0.11492168,0.30645782,9.797073
172034651,3,0.11492168,0.30645782,9.797073
172034653,3,0.11492168,0.31603462,9.797073
172034655,3,0.11492168,0.31603462,9.797073
172034657,3,0.11492168,0.31603462,9.797073
172034659,3,0.12449849,0.30645782,9.816227
172034661,3,0.12449849,0.29688102,9.816227
172034663,3,0.12449849,0.29688102,9.816227
172034665,3,0.12449849,0.29688102,9.816227
172034667,3,0.12449849,0.29688102,9.816227
172034669,3,0.12449849,0.29688102,9.816227
172034671,3,0.12449849,0.29688102,9.816227
172034673,3,0.12449849,0.29688102,9.816227
172034675,3,0.12449849,0.29688102,9.816227
172034677,3,0.11492168,0.30645782,9.816227
172034679,3,0.11492168,0.30645782,9.816227
172034681,3,0.11492168,0.30645782,9.80665
172034683,3,0.11492168,0.30645782,9.80665
172034685,3,0.11492168,0.30645782,9.797073
172034687,3,0.11492168,0.30645782,9.797073
172034689,3,0.11492168,0.30645782,9.797073
172034691,3,0.11492168,0.30645782,9.797073
172034693,3,0.11492168,0.29688102,9.797073
172034695,3,0.11492168,0.29688102,9.797073
172034697,3,0.11492168,0.29688102,9.797073
172034699,3,0.12449849,0.30645782,9.797073
172034701,3,0.12449849,0.31603462,9.797073
172034703,3,0.12449849,0.31603462,9.797073
172034705,3,0.12449849,0.30645782,9.797073
172034707,3,0.11492168,0.30645782,9.797073
172034709,3,0.11492168,0.30645782,9.797073
172034711,3,0.11492168,0.30645782,9.797073
172034713,3,0.11492168,0.30645782,9.797073
172034715,3,0.11492168,0.30645782,9.797073
172034717,3,0.11492168,0.30645782,9.797073
172034719,3,0.11492168,0.30645782,9.797073
172034721,3,0.11492168,0.30645782,9.797073
172034723,3,0.12449849,0.30645782,9.797073
172034725,3,0.12449849,0.30645782,9.797073
172034727,3,0.12449849,0.30645782,9.797073
172034729,3,0.12449849,0.30645782,9.797073
172034731,3,0.11492168,0.30645782,9.80665
172034733,3,0.10534488,0.30645782,9.80665
172034735,3,0.10534488,0.30645782,9.80665
172034737,3,0.10534488,0.30645782,9.80665
172034739,3,0.10534488,0.30645782,9.80665
172034741,3,0.10534488,0.30645782,9.80665
172034743,3,0.10534488,0.31603462,9.80665
172034745,3,0.11492168,0.31603462,9.80665
172034747,3,0.11492168,0.30645782,9.80665
172034749,3,0.11492168,0.29688102,9.80665
172034751,3,0.11492168,0.29688102,9.80665
172034753,3,0.11492168,0.29688102,9.80665
172034755,3,0.11492168,0.29688102,9.80665
172034757,3,0.11492168,0.29688102,9.80665
172034759,3,0.11492168,0.29688102,9.80665
172034761,3,0.11492168,0.29688102,9.80665
172034763,3,0.11492168,0.29688102,9.80665
172034765,3,0.11492168,0.29688102,9.80665
172034767,3,0.11492168,0.29688102,9.80665
172034769,3,0.11492168,0.29688102,9.80665
172034771,3,0.11492168,0.29688102,9.80665
172034773,3,0.11492168,0.29688102,9.797073
172034775,3,0.11492168,0.29688102,9.797073
172034777,3,0.11492168,0.2873042,9.797073
172034779,3,0.11492168,0.2873042,9.797073
172034781,3,0.11492168,0.2873042,9.797073
172034783,3,0.11492168,0.2873042,9.797073
172034785,3,0.11492168,0.2873042,9.797073
172034787,3,0.12449849,0.2873042,9.797073
172034789,3,0.12449849,0.2873042,9.797073
172034791,3,0.12449849,0.2873042,9.797073
172034793,3,0.12449849,0.29688102,9.797073
172034795,3,0.12449849,0.29688102,9.797073
172034797,3,0.12449849,0.29688102,9.797073
172034799,3,0.12449849,0.30645782,9.797073
172034801,3,0.12449849,0.30645782,9.797073
172034803,3,0.12449849,0.30645782,9.797073
172034805,3,0.12449849,0.30645782,9.797073
172034807,3,0.11492168,0.30645782,9.797073
172034809,3,0.11492168,0.30645782,9.797073
172034811,3,0.12449849,0.30645782,9.797073
172034813,3,0.12449849,0.30645782,9.797073
172034815,3,0.12449849,0.30645782,9.797073
172034817,3,0.11492168,0.30645782,9.797073
172034819,3,0.11492168,0.30645782,9.797073
172034821,3,0.11492168,0.30645782,9.797073
172034823,3,0.11492168,0.30645782,9.797073
172034825,3,0.10534488,0.30645782,9.797073
172034827,3,0.10534488,0.30645782,9.797073
172034829,3,0.10534488,0.31603462,9.797073
172034831,3,0.10534488,0.31603462,9.797073
172034833,3,0.10534488,0.30645782,9.797073
172034835,3,0.11492168,0.30645782,9.797073
172034837,3,0.11492168,0.30645782,9.797073
172034839,3,0.11492168,0.30645782,9.797073
172034841,3,0.11492168,0.30645782,9.797073
172034843,3,0.11492168,0.30645782,9.797073
172034845,3,0.11492168,0.30645782,9.797073
172034847,3,0.11492168,0.29688102,9.787497
172034849,3,0.11492168,0.2873042,9.797073
172034851,3,0.11492168,0.2873042,9.797073
172034853,3,0.11492168,0.2873042,9.797073
172034855,3,0.11492168,0.2873042,9.797073
172034857,3,0.11492168,0.2873042,9.797073
172034859,3,0.11492168,0.2873042,9.797073
172034861,3,0.10534488,0.2873042,9.797073
172034863,3,0.10534488,0.2873042,9.797073
172034865,3,0.10534488,0.2873042,9.797073
172034867,3,0.11492168,0.2873042,9.797073
172034869,3,0.11492168,0.29688102,9.797073
172034871,3,0.11492168,0.30645782,9.797073
172034873,3,0.11492168,0.30645782,9.797073
172034875,3,0.12449849,0.30645782,9.797073
172034877,3,0.12449849,0.30645782,9.797073
172034879,3,0.12449849,0.30645782,9.797073
172034881,3,0.12449849,0.31603462,9.797073
172034883,3,0.12449849,0.31603462,9.797073
172034885,3,0.12449849,0.31603462,9.787497
172034887,3,0.12449849,0.31603462,9.787497
172034889,3,0.12449849,0.31603462,9.787497
172034891,3,0.12449849,0.31603462,9.797073
172034893,3,0.12449849,0.31603462,9.80665
172034895,3,0.12449849,0.31603462,9.80665
172034897,3,0.12449849,0.31603462,9.80665
172034899,3,0.12449849,0.31603462,9.80665
172034901,3,0.12449849,0.31603462,9.80665
172034903,3,0.12449849,0.30645782,9.797073
172034905,3,0.12449849,0.30645782,9.787497
172034907,3,0.12449849,0.30645782,9.787497
172034909,3,0.11492168,0.30645782,9.77792
172034911,3,0.11492168,0.30645782,9.77792
172034913,3,0.11492168,0.30645782,9.77792
172034915,3,0.11492168,0.30645782,9.77792
172034917,3,0.11492168,0.30645782,9.77792
172034919,3,0.11492168,0.29688102,9.77792
172034921,3,0.12449849,0.29688102,9.77792
172034923,3,0.12449849,0.29688102,9.77792
172034925,3,0.12449849,0.29688102,9.787497
172034927,3,0.12449849,0.29688102,9.787497
172034929,3,0.12449849,0.29688102,9.787497
172034931,3,0.11492168,0.2873042,9.787497
172034933,3,0.10534488,0.2873042,9.787497
172034935,3,0.10534488,0.2873042,9.787497
172034937,3,0.10534488,0.2873042,9.787497
172034939,3,0.10534488,0.29688102,9.787497
172034941,3,0.10534488,0.29688102,9.787497
172034943,3,0.11492168,0.29688102,9.787497
172034945,3,0.11492168,0.29688102,9.787497
172034947,3,0.11492168,0.29688102,9.787497
172034949,3,0.11492168,0.29688102,9.787497
172034951,3,0.11492168,0.29688102,9.797073
172034953,3,0.11492168,0.29688102,9.797073
172034955,3,0.11492168,0.29688102,9.797073
172034957,3,0.11492168,0.29688102,9.797073
172034959,3,0.11492168,0.29688102,9.797073
172034961,3,0.11492168,0.29688102,9.797073
172034963,3,0.11492168,0.29688102,9.797073
172034965,3,0.11492168,0.29688102,9.797073
172034967,3,0.10534488,0.29688102,9.797073
172034969,3,0.10534488,0.29688102,9.797073
172034971,3,0.10534488,0.29688102,9.797073
172034973,3,0.10534488,0.30645782,9.797073
172034975,3,0.10534488,0.30645782,9.797073
172034977,3,0.12449849,0.30645782,9.787497
172034979,3,0.12449849,0.30645782,9.797073
172034981,3,0.12449849,0.30645782,9.80665
172034983,3,0.12449849,0.30645782,9.80665
172034985,3,0.12449849,0.29688102,9.80665
172034987,3,0.12449849,0.29688102,9.80665
172034989,3,0.12449849,0.29688102,9.80665
172034991,3,0.12449849,0.30645782,9.797073
172034993,3,0.12449849,0.30645782,9.787497
172034995,3,0.12449849,0.30645782,9.77792
172034997,3,0.12449849,0.30645782,9.77792
172034999,3,0.11492168,0.30645782,9.77792
172035001,3,0.11492168,0.30645782,9.77792
172035003,3,0.11492168,0.30645782,9.77792
172035005,3,0.11492168,0.29688102,9.787497
172035007,3,0.11492168,0.29688102,9.797073
172035009,3,0.11492168,0.29688102,9.80665
172035011,3,0.11492168,0.29688102,9.80665
172035013,3,0.11492168,0.29688102,9.80665
172035015,3,0.11492168,0.29688102,9.80665
172035017,3,0.11492168,0.30645782,9.797073
172035019,3,0.11492168,0.30645782,9.787497
172035021,3,0.11492168,0.29688102,9.787497
172035023,3,0.11492168,0.29688102,9.787497
172035025,3,0.11492168,0.29688102,9.787497
172035027,3,0.11492168,0.29688102,9.787497
172035029,3,0.11492168,0.29688102,9.787497
172035031,3,0.12449849,0.29688102,9.787497
172035033,3,0.12449849,0.29688102,9.787497
172035035,3,0.12449849,0.29688102,9.797073
172035037,3,0.12449849,0.30645782,9.797073
172035039,3,0.12449849,0.30645782,9.797073
172035041,3,0.12449849,0.30645782,9.797073
172035043,3,0.12449849,0.30645782,9.797073
172035045,3,0.12449849,0.30645782,9.797073
172035047,3,0.12449849,0.30645782,9.797073
172035049,3,0.12449849,0.30645782,9.797073
172035051,3,0.11492168,0.30645782,9.787497
172035053,3,0.11492168,0.30645782,9.787497
172035055,3,0.11492168,0.30645782,9.787497
172035057,3,0.11492168,0.29688102,9.787497
172035059,3,0.11492168,0.2873042,9.787497
172035061,3,0.11492168,0.2873042,9.787497
172035063,3,0.11492168,0.2873042,9.787497
172035065,3,0.11492168,0.29688102,9.787497
172035067,3,0.11492168,0.29688102,9.787497
172035069,3,0.11492168,0.29688102,9.787497
172035071,3,0.11492168,0.29688102,9.787497
172035073,3,0.11492168,0.29688102,9.787497
172035075,3,0.11492168,0.29688102,9.787497
172035077,3,0.11492168,0.29688102,9.787497
172035079,3,0.11492168,0.29688102,9.787497
172035081,3,0.11492168,0.29688102,9.787497
172035083,3,0.11492168,0.29688102,9.787497
172035085,3,0.11492168,0.30645782,9.787497
172035087,3,0.11492168,0.30645782,9.787497
172035089,3,0.11492168,0.30645782,9.787497
172035091,3,0.11492168,0.30645782,9.787497
172035093,3,0.11492168,0.30645782,9.787497
172035095,3,0.11492168,0.30645782,9.77792
172035097,3,0.11492168,0.30645782,9.77792
172035099,3,0.11492168,0.30645782,9.77792
172035101,3,0.11492168,0.30645782,9.77792
172035103,3,0.11492168,0.30645782,9.77792
172035105,3,0.11492168,0.30645782,9.77792
172035107,3,0.11492168,0.30645782,9.77792
172035109,3,0.11492168,0.29688102,9.77792
172035111,3,0.11492168,0.29688102,9.77792
172035113,3,0.11492168,0.29688102,9.77792
172035115,3,0.11492168,0.29688102,9.77792
172035117,3,0.11492168,0.29688102,9.77792
172035119,3,0.11492168,0.29688102,9.77792
172035121,3,0.11492168,0.29688102,9.797073
172035123,3,0.11492168,0.29688102,9.797073
172035125,3,0.11492168,0.29688102,9.797073
172035127,3,0.11492168,0.29688102,9.797073
172035129,3,0.11492168,0.29688102,9.797073
172035131,3,0.11492168,0.29688102,9.797073
172035133,3,0.12449849,0.29688102,9.797073
172035135,3,0.12449849,0.29688102,9.797073
172035137,3,0.12449849,0.29688102,9.797073
172035139,3,0.12449849,0.29688102,9.797073
172035141,3,0.12449849,0.29688102,9.797073
172035143,3,0.12449849,0.29688102,9.797073
172035145,3,0.12449849,0.31603462,9.797073
172035147,3,0.12449849,0.31603462,9.787497
172035149,3,0.1340753,0.30645782,9.787497
172035151,3,0.1340753,0.30645782,9.787497
172035153,3,0.1340753,0.30645782,9.787497
172035155,3,0.1340753,0.30645782,9.787497
172035157,3,0.1436521,0.30645782,9.787497
172035159,3,0.1436521,0.30645782,9.787497
172035161,3,0.1436521,0.30645782,9.787497
172035163,3,0.1436521,0.30645782,9.787497
172035165,3,0.1340753,0.29688102,9.787497
172035167,3,0.1340753,0.29688102,9.787497
172035169,3,0.1340753,0.29688102,9.787497
172035171,3,0.12449849,0.29688102,9.787497
172035173,3,0.12449849,0.30645782,9.787497
172035175,3,0.12449849,0.30645782,9.787497
172035177,3,0.12449849,0.30645782,9.787497
172035179,3,0.12449849,0.30645782,9.787497
172035181,3,0.12449849,0.30645782,9.787497
172035183,3,0.12449849,0.30645782,9.787497
172035185,3,0.12449849,0.30645782,9.787497
172035187,3,0.12449849,0.30645782,9.787497
172035189,3,0.12449849,0.30645782,9.787497
172035191,3,0.12449849,0.30645782,9.787497
172035193,3,0.12449849,0.30645782,9.787497
172035195,3,0.12449849,0.30645782,9.787497
172035197,3,0.12449849,0.30645782,9.787497
172035199,3,0.12449849,0.30645782,9.787497
172035201,3,0.1340753,0.30645782,9.787497
172035203,3,0.1340753,0.30645782,9.787497
172035205,3,0.11492168,0.30645782,9.787497
172035207,3,0.11492168,0.30645782,9.787497
172035209,3,0.11492168,0.30645782,9.787497
172035211,3,0.11492168,0.30645782,9.787497
172035213,3,0.12449849,0.29688102,9.787497
172035215,3,0.11492168,0.29688102,9.787497
172035217,3,0.11492168,0.30645782,9.787497
172035219,3,0.11492168,0.30645782,9.787497
172035221,3,0.11492168,0.30645782,9.787497
172035223,3,0.11492168,0.30645782,9.787497
172035225,3,0.11492168,0.30645782,9.787497
172035227,3,0.11492168,0.30645782,9.787497
172035229,3,0.11492168,0.30645782,9.787497
172035231,3,0.11492168,0.30645782,9.787497
172035233,3,0.12449849,0.30645782,9.787497
172035235,3,0.11492168,0.2873042,9.787497
172035237,3,0.11492168,0.2873042,9.787497
172035239,3,0.12449849,0.29688102,9.787497
172035241,3,0.12449849,0.30645782,9.787497
172035243,3,0.12449849,0.30645782,9.787497
172035245,3,0.12449849,0.30645782,9.787497
172035247,3,0.12449849,0.30645782,9.787497
172035249,3,0.12449849,0.29688102,9.787497
172035251,3,0.12449849,0.29688102,9.787497
172035253,3,0.12449849,0.29688102,9.787497
172035255,3,0.12449849,0.29688102,9.77792
172035257,3,0.12449849,0.29688102,9.768343
172035259,3,0.11492168,0.29688102,9.77792
172035261,3,0.10534488,0.29688102,9.797073
172035263,3,0.11492168,0.30645782,9.797073
172035265,3,0.11492168,0.30645782,9.797073
172035267,3,0.11492168,0.30645782,9.797073
172035269,3,0.11492168,0.30645782,9.797073
172035271,3,0.11492168,0.30645782,9.797073
172035273,3,0.11492168,0.30645782,9.797073
172035275,3,0.11492168,0.30645782,9.797073
172035277,3,0.11492168,0.30645782,9.797073
172035279,3,0.11492168,0.30645782,9.787497
172035281,3,0.11492168,0.30645782,9.787497
172035283,3,0.11492168,0.30645782,9.787497
172035285,3,0.11492168,0.30645782,9.787497
172035287,3,0.11492168,0.29688102,9.787497
172035289,3,0.11492168,0.29688102,9.797073
172035291,3,0.11492168,0.29688102,9.80665
172035293,3,0.11492168,0.29688102,9.80665
172035295,3,0.11492168,0.29688102,9.80665
172035297,3,0.11492168,0.29688102,9.80665
172035299,3,0.11492168,0.30645782,9.80665
172035301,3,0.11492168,0.30645782,9.797073
172035303,3,0.11492168,0.31603462,9.797073
172035305,3,0.11492168,0.30645782,9.797073
172035307,3,0.11492168,0.2873042,9.797073
172035309,3,0.11492168,0.2873042,9.787497
172035311,3,0.11492168,0.30645782,9.787497
172035313,3,0.11492168,0.32561144,9.787497
172035315,3,0.11492168,0.32561144,9.797073
172035317,3,0.11492168,0.32561144,9.797073
172035319,3,0.12449849,0.32561144,9.787497
172035321,3,0.12449849,0.31603462,9.787497
172035323,3,0.12449849,0.31603462,9.787497
172035325,3,0.12449849,0.31603462,9.787497
172035327,3,0.11492168,0.31603462,9.787497
172035329,3,0.11492168,0.31603462,9.787497
172035331,3,0.11492168,0.31603462,9.787497
172035333,3,0.11492168,0.31603462,9.787497
172035335,3,0.12449849,0.31603462,9.787497
172035337,3,0.12449849,0.31603462,9.787497
172035339,3,0.12449849,0.31603462,9.787497
172035341,3,0.12449849,0.31603462,9.787497
172035343,3,0.12449849,0.29688102,9.787497
172035345,3,0.12449849,0.29688102,9.787497
172035347,3,0.12449849,0.29688102,9.787497
172035349,3,0.12449849,0.29688102,9.787497
172035351,3,0.12449849,0.29688102,9.787497
172035353,3,0.12449849,0.29688102,9.787497
172035355,3,0.12449849,0.29688102,9.787497
172035357,3,0.12449849,0.29688102,9.787497
172035359,3,0.12449849,0.29688102,9.787497
172035361,3,0.12449849,0.29688102,9.787497
172035363,3,0.12449849,0.29688102,9.787497
172035365,3,0.12449849,0.29688102,9.787497
172035367,3,0.12449849,0.29688102,9.787497
172035369,3,0.10534488,0.30645782,9.787497
172035371,3,0.10534488,0.30645782,9.787497
172035373,3,0.10534488,0.30645782,9.787497
172035375,3,0.10534488,0.29688102,9.787497
172035377,3,0.10534488,0.29688102,9.787497
172035379,3,0.10534488,0.30645782,9.787497
172035381,3,0.10534488,0.30645782,9.787497
172035383,3,0.10534488,0.30645782,9.787497
172035385,3,0.10534488,0.30645782,9.77792
172035387,3,0.10534488,0.30645782,9.77792
172035389,3,0.11492168,0.29688102,9.787497
172035391,3,0.11492168,0.29688102,9.787497
172035393,3,0.11492168,0.29688102,9.787497
172035395,3,0.11492168,0.29688102,9.787497
172035397,3,0.11492168,0.29688102,9.787497
172035399,3,0.11492168,0.29688102,9.797073
172035401,3,0.11492168,0.29688102,9.797073
172035403,3,0.11492168,0.29688102,9.787497
172035405,3,0.11492168,0.29688102,9.77792
172035407,3,0.11492168,0.29688102,9.77792
172035409,3,0.11492168,0.29688102,9.77792
172035411,3,0.11492168,0.30645782,9.77792
172035413,3,0.11492168,0.30645782,9.77792
172035415,3,0.11492168,0.30645782,9.77792
172035417,3,0.11492168,0.30645782,9.77792
172035419,3,0.11492168,0.30645782,9.77792
172035421,3,0.11492168,0.30645782,9.77792
172035423,3,0.11492168,0.30645782,9.77792
172035425,3,0.11492168,0.30645782,9.77792
172035427,3,0.11492168,0.30645782,9.77792
172035429,3,0.11492168,0.30645782,9.77792
172035431,3,0.11492168,0.30645782,9.77792
172035433,3,0.11492168,0.30645782,9.77792
172035435,3,0.11492168,0.30645782,9.77792
172035437,3,0.11492168,0.30645782,9.77792
172035439,3,0.11492168,0.30645782,9.77792
172035441,3,0.11492168,0.30645782,9.77792
172035443,3,0.11492168,0.30645782,9.77792
172035445,3,0.11492168,0.30645782,9.787497
172035447,3,0.11492168,0.30645782,9.787497
172035449,3,0.11492168,0.30645782,9.787497
172035451,3,0.11492168,0.30645782,9.787497
172035453,3,0.11492168,0.30645782,9.787497
172035455,3,0.11492168,0.30645782,9.787497
172035457,3,0.11492168,0.30645782,9.787497
172035459,3,0.11492168,0.30645782,9.787497
172035461,3,0.11492168,0.30645782,9.787497
172035463,3,0.11492168,0.31603462,9.787497
172035465,3,0.12449849,0.31603462,9.787497
172035467,3,0.12449849,0.29688102,9.787497
172035469,3,0.12449849,0.29688102,9.787497
172035471,3,0.12449849,0.29688102,9.787497
172035473,3,0.12449849,0.29688102,9.787497
172035475,3,0.12449849,0.29688102,9.787497
172035477,3,0.12449849,0.29688102,9.787497
172035479,3,0.12449849,0.29688102,9.787497
172035481,3,0.11492168,0.29688102,9.787497
172035483,3,0.10534488,0.29688102,9.787497
172035485,3,0.11492168,0.29688102,9.787497
172035487,3,0.11492168,0.29688102,9.787497
172035489,3,0.11492168,0.29688102,9.787497
172035491,3,0.11492168,0.29688102,9.787497
172035493,3,0.11492168,0.30645782,9.787497
172035495,3,0.11492168,0.30645782,9.787497
172035497,3,0.11492168,0.30645782,9.787497
172035499,3,0.11492168,0.30645782,9.787497
172035501,3,0.11492168,0.30645782,9.787497
172035503,3,0.11492168,0.30645782,9.787497
172035505,3,0.11492168,0.29688102,9.787497
172035507,3,0.11492168,0.2873042,9.787497
172035509,3,0.11492168,0.2873042,9.787497
172035511,3,0.11492168,0.2873042,9.787497
172035513,3,0.11492168,0.2873042,9.787497
172035515,3,0.12449849,0.29688102,9.787497
172035517,3,0.12449849,0.29688102,9.787497
172035519,3,0.11492168,0.30645782,9.787497
172035521,3,0.11492168,0.30645782,9.787497
172035523,3,0.11492168,0.30645782,9.787497
172035525,3,0.11492168,0.30645782,9.77792
172035527,3,0.11492168,0.30645782,9.77792
172035529,3,0.11492168,0.30645782,9.77792
172035531,3,0.11492168,0.30645782,9.77792
172035533,3,0.11492168,0.30645782,9.787497
172035535,3,0.11492168,0.30645782,9.787497
172035537,3,0.11492168,0.30645782,9.797073
172035539,3,0.11492168,0.30645782,9.797073
172035541,3,0.11492168,0.29688102,9.797073
172035543,3,0.11492168,0.29688102,9.797073
172035545,3,0.11492168,0.29688102,9.797073
172035547,3,0.11492168,0.29688102,9.797073
172035549,3,0.11492168,0.29688102,9.797073
172035551,3,0.11492168,0.29688102,9.787497
172035553,3,0.11492168,0.29688102,9.77792
172035555,3,0.11492168,0.29688102,9.77792
172035557,3,0.12449849,0.29688102,9.77792
172035559,3,0.12449849,0.29688102,9.77792
172035561,3,0.12449849,0.30645782,9.77792
172035563,3,0.12449849,0.30645782,9.77792
172035565,3,0.12449849,0.30645782,9.77792
172035567,3,0.12449849,0.30645782,9.77792
172035569,3,0.12449849,0.30645782,9.77792
172035571,3,0.12449849,0.30645782,9.77792
172035573,3,0.12449849,0.30645782,9.77792
172035575,3,0.11492168,0.30645782,9.77792
172035577,3,0.11492168,0.30645782,9.77792
172035579,3,0.11492168,0.30645782,9.77792
172035581,3,0.11492168,0.30645782,9.77792
172035583,3,0.11492168,0.30645782,9.77792
172035585,3,0.11492168,0.29688102,9.787497
172035587,3,0.11492168,0.29688102,9.787497
172035589,3,0.11492168,0.29688102,9.787497
172035591,3,0.11492168,0.29688102,9.787497
172035593,3,0.11492168,0.29688102,9.787497
172035595,3,0.11492168,0.29688102,9.787497
172035597,3,0.11492168,0.30645782,9.787497
172035599,3,0.11492168,0.30645782,9.787497
172035601,3,0.11492168,0.30645782,9.787497
172035603,3,0.11492168,0.30645782,9.787497
172035605,3,0.11492168,0.31603462,9.787497
172035607,3,0.12449849,0.31603462,9.787497
172035609,3,0.12449849,0.31603462,9.787497
172035611,3,0.12449849,0.31603462,9.787497
172035613,3,0.12449849,0.31603462,9.77792
172035615,3,0.12449849,0.31603462,9.77792
172035617,3,0.12449849,0.31603462,9.77792
172035619,3,0.12449849,0.31603462,9.77792
172035621,3,0.12449849,0.31603462,9.77792
172035623,3,0.11492168,0.32561144,9.77792
172035625,3,0.11492168,0.32561144,9.77792
172035627,3,0.11492168,0.32561144,9.77792
172035629,3,0.11492168,0.31603462,9.77792
