accelerometer-icm20690,invensense,2020-02-15_19-30-56.600_865914035260724
timestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
1279044224,3,1.8579005,-0.36391866,9.576807
1279044226,3,1.8579005,-0.36391866,9.586384
1279044228,3,1.8483237,-0.36391866,9.595961
1279044230,3,1.8483237,-0.36391866,9.595961
1279044232,3,1.8579005,-0.36391866,9.595961
1279044234,3,1.8579005,-0.36391866,9.595961
1279044236,3,1.8579005,-0.36391866,9.595961
1279044238,3,1.8483237,-0.36391866,9.605537
1279044240,3,1.8483237,-0.37349546,9.624691
1279044242,3,1.8483237,-0.37349546,9.624691
1279044244,3,1.8483237,-0.37349546,9.624691
1279044246,3,1.8483237,-0.38307226,9.624691
1279044248,3,1.8483237,-0.38307226,9.634268
1279044250,3,1.8483237,-0.38307226,9.653421
1279044252,3,1.8483237,-0.38307226,9.653421
1279044254,3,1.8483237,-0.39264908,9.653421
1279044256,3,1.8483237,-0.41180268,9.653421
1279044258,3,1.8483237,-0.4213795,9.672575
1279044260,3,1.8483237,-0.4309563,9.672575
1279044262,3,1.8483237,-0.4405331,9.672575
1279044264,3,1.8483237,-0.4405331,9.682152
1279044266,3,1.8483237,-0.4405331,9.682152
1279044268,3,1.8483237,-0.4405331,9.682152
1279044270,3,1.8483237,-0.4405331,9.691729
1279044272,3,1.8483237,-0.4405331,9.691729
1279044274,3,1.8483237,-0.4405331,9.691729
1279044276,3,1.8387469,-0.4405331,9.691729
1279044278,3,1.8291701,-0.4405331,9.691729
1279044280,3,1.8291701,-0.45010993,9.691729
1279044282,3,1.8291701,-0.45010993,9.691729
1279044284,3,1.8291701,-0.46926352,9.691729
1279044286,3,1.8291701,-0.48841715,9.691729
1279044288,3,1.8291701,-0.48841715,9.691729
1279044290,3,1.8291701,-0.46926352,9.701305
1279044292,3,1.8195933,-0.45968673,9.710882
1279044294,3,1.8100165,-0.45968673,9.710882
1279044296,3,1.8100165,-0.45968673,9.710882
1279044298,3,1.8100165,-0.45968673,9.710882
1279044300,3,1.8195933,-0.45968673,9.730036
1279044302,3,1.8195933,-0.46926352,9.730036
1279044304,3,1.8195933,-0.47884035,9.730036
1279044306,3,1.8195933,-0.47884035,9.739613
1279044308,3,1.8195933,-0.47884035,9.739613
1279044310,3,1.8195933,-0.47884035,9.758766
1279044312,3,1.8195933,-0.47884035,9.758766
1279044314,3,1.8100165,-0.47884035,9.758766
1279044316,3,1.8100165,-0.48841715,9.768343
1279044318,3,1.8100165,-0.48841715,9.787497
1279044320,3,1.8100165,-0.48841715,9.787497
1279044322,3,1.8100165,-0.48841715,9.787497
1279044324,3,1.8100165,-0.48841715,9.80665
1279044326,3,1.8100165,-0.48841715,9.80665
1279044328,3,1.8100165,-0.48841715,9.80665
1279044330,3,1.8100165,-0.48841715,9.80665
1279044332,3,1.8100165,-0.48841715,9.80665
1279044334,3,1.8004397,-0.48841715,9.80665
1279044336,3,1.8100165,-0.48841715,9.825804
1279044338,3,1.8100165,-0.48841715,9.844957
1279044340,3,1.8100165,-0.48841715,9.844957
1279044342,3,1.8100165,-0.47884035,9.844957
1279044344,3,1.7908629,-0.47884035,9.844957
1279044346,3,1.7908629,-0.46926352,9.844957
1279044348,3,1.7908629,-0.46926352,9.844957
1279044350,3,1.7908629,-0.46926352,9.854534
1279044352,3,1.7908629,-0.45968673,9.854534
1279044354,3,1.7812861,-0.45968673,9.854534
1279044356,3,1.7812861,-0.45968673,9.854534
1279044358,3,1.7812861,-0.45010993,9.854534
1279044360,3,1.7717092,-0.45010993,9.854534
1279044362,3,1.7621324,-0.45010993,9.854534
1279044364,3,1.7621324,-0.45010993,9.854534
1279044366,3,1.7621324,-0.45010993,9.854534
1279044368,3,1.7621324,-0.45010993,9.873688
1279044370,3,1.7621324,-0.45010993,9.883265
1279044372,3,1.7621324,-0.45010993,9.883265
1279044374,3,1.7621324,-0.45010993,9.883265
1279044376,3,1.7621324,-0.45010993,9.883265
1279044378,3,1.7621324,-0.4309563,9.892841
1279044380,3,1.7621324,-0.4309563,9.911995
1279044382,3,1.7621324,-0.4309563,9.921572
1279044384,3,1.7621324,-0.4405331,9.921572
1279044386,3,1.7621324,-0.4405331,9.921572
1279044388,3,1.7621324,-0.4405331,9.931149
1279044390,3,1.7621324,-0.4405331,9.931149
1279044392,3,1.7525556,-0.4405331,9.931149
1279044394,3,1.7525556,-0.4405331,9.931149
1279044396,3,1.7525556,-0.45010993,9.931149
1279044398,3,1.7525556,-0.45968673,9.931149
1279044400,3,1.7525556,-0.45968673,9.940725
1279044402,3,1.7429788,-0.46926352,9.940725
1279044404,3,1.7429788,-0.47884035,9.959879
1279044406,3,1.7429788,-0.47884035,9.959879
1279044408,3,1.7429788,-0.47884035,9.969456
1279044410,3,1.7429788,-0.48841715,9.988609
1279044412,3,1.7429788,-0.48841715,9.988609
1279044414,3,1.7429788,-0.48841715,9.998186
1279044416,3,1.7429788,-0.48841715,9.998186
1279044418,3,1.7429788,-0.48841715,9.998186
1279044420,3,1.7429788,-0.48841715,9.998186
1279044422,3,1.7429788,-0.48841715,9.998186
1279044424,3,1.7238252,-0.48841715,9.998186
1279044426,3,1.7238252,-0.48841715,9.998186
1279044428,3,1.7238252,-0.47884035,9.998186
1279044430,3,1.7238252,-0.47884035,9.998186
1279044432,3,1.7238252,-0.47884035,9.998186
1279044434,3,1.7238252,-0.47884035,10.01734
1279044436,3,1.7238252,-0.47884035,10.01734
1279044438,3,1.7238252,-0.47884035,10.01734
1279044440,3,1.7238252,-0.47884035,10.01734
1279044442,3,1.7238252,-0.47884035,10.01734
1279044444,3,1.7238252,-0.48841715,10.01734
1279044446,3,1.7238252,-0.48841715,10.036493
1279044448,3,1.7238252,-0.50757074,10.036493
1279044450,3,1.7238252,-0.50757074,10.036493
1279044452,3,1.7238252,-0.49799395,10.036493
1279044454,3,1.7238252,-0.49799395,10.036493
1279044456,3,1.7142484,-0.49799395,10.055647
1279044458,3,1.6950948,-0.49799395,10.055647
1279044460,3,1.6950948,-0.49799395,10.055647
1279044462,3,1.6950948,-0.49799395,10.055647
1279044464,3,1.6950948,-0.48841715,10.055647
1279044466,3,1.6950948,-0.46926352,10.055647
1279044468,3,1.6950948,-0.46926352,10.0748005
1279044470,3,1.6950948,-0.46926352,10.093954
1279044472,3,1.6950948,-0.46926352,10.113108
1279044474,3,1.685518,-0.45968673,10.113108
1279044476,3,1.685518,-0.45010993,10.132261
1279044478,3,1.685518,-0.45010993,10.132261
1279044480,3,1.685518,-0.45010993,10.132261
1279044482,3,1.685518,-0.45010993,10.132261
1279044484,3,1.685518,-0.45010993,10.132261
1279044486,3,1.685518,-0.45010993,10.132261
1279044488,3,1.685518,-0.45010993,10.132261
1279044490,3,1.685518,-0.4405331,10.132261
1279044492,3,1.685518,-0.4213795,10.132261
1279044494,3,1.6663644,-0.4213795,10.132261
1279044496,3,1.6663644,-0.41180268,10.132261
1279044498,3,1.6567876,-0.40222588,10.141838
1279044500,3,1.6567876,-0.40222588,10.151415
1279044502,3,1.6567876,-0.40222588,10.160992
1279044504,3,1.6567876,-0.38307226,10.160992
1279044506,3,1.6567876,-0.38307226,10.170568
1279044508,3,1.6567876,-0.38307226,10.170568
1279044510,3,1.6567876,-0.37349546,10.170568
1279044512,3,1.6567876,-0.37349546,10.170568
1279044514,3,1.6567876,-0.37349546,10.170568
1279044516,3,1.6376339,-0.37349546,10.170568
1279044518,3,1.6376339,-0.37349546,10.170568
1279044520,3,1.6376339,-0.36391866,10.170568
1279044522,3,1.6376339,-0.36391866,10.170568
1279044524,3,1.6376339,-0.36391866,10.170568
1279044526,3,1.6376339,-0.35434186,10.189722
1279044528,3,1.6376339,-0.34476504,10.199299
1279044530,3,1.6376339,-0.34476504,10.199299
1279044532,3,1.6280571,-0.34476504,10.218452
1279044534,3,1.6280571,-0.34476504,10.218452
1279044536,3,1.6280571,-0.35434186,10.218452
1279044538,3,1.6280571,-0.34476504,10.228029
1279044540,3,1.6280571,-0.34476504,10.228029
1279044542,3,1.6184803,-0.35434186,10.228029
1279044544,3,1.6089035,-0.35434186,10.228029
1279044546,3,1.6089035,-0.35434186,10.228029
1279044548,3,1.6089035,-0.35434186,10.228029
1279044550,3,1.6089035,-0.35434186,10.228029
1279044552,3,1.6089035,-0.35434186,10.228029
1279044554,3,1.6089035,-0.35434186,10.228029
1279044556,3,1.6089035,-0.35434186,10.228029
1279044558,3,1.6089035,-0.35434186,10.237606
1279044560,3,1.5993267,-0.35434186,10.237606
1279044562,3,1.5993267,-0.35434186,10.237606
1279044564,3,1.5993267,-0.35434186,10.237606
1279044566,3,1.5993267,-0.34476504,10.237606
1279044568,3,1.5801731,-0.34476504,10.247183
1279044570,3,1.5801731,-0.34476504,10.247183
1279044572,3,1.5801731,-0.34476504,10.247183
1279044574,3,1.5705963,-0.34476504,10.247183
1279044576,3,1.5705963,-0.34476504,10.25676
1279044578,3,1.5705963,-0.34476504,10.25676
1279044580,3,1.5610195,-0.34476504,10.25676
1279044582,3,1.5514427,-0.35434186,10.266336
1279044584,3,1.5514427,-0.35434186,10.266336
1279044586,3,1.5514427,-0.36391866,10.266336
1279044588,3,1.5514427,-0.36391866,10.266336
1279044590,3,1.5514427,-0.36391866,10.266336
1279044592,3,1.5514427,-0.36391866,10.266336
1279044594,3,1.5514427,-0.36391866,10.266336
1279044596,3,1.541866,-0.36391866,10.266336
1279044598,3,1.541866,-0.36391866,10.275913
1279044600,3,1.532289,-0.36391866,10.275913
1279044602,3,1.5227122,-0.37349546,10.28549
1279044604,3,1.5131354,-0.35434186,10.28549
1279044606,3,1.5131354,-0.35434186,10.28549
1279044608,3,1.5131354,-0.35434186,10.28549
1279044610,3,1.5035586,-0.35434186,10.28549
1279044612,3,1.5035586,-0.35434186,10.28549
1279044614,3,1.5035586,-0.34476504,10.295067
1279044616,3,1.5035586,-0.34476504,10.304645
1279044618,3,1.5035586,-0.34476504,10.304645
1279044620,3,1.5035586,-0.34476504,10.304645
1279044622,3,1.4939818,-0.32561144,10.304645
1279044624,3,1.4939818,-0.32561144,10.304645
1279044626,3,1.4939818,-0.32561144,10.304645
1279044628,3,1.5035586,-0.31603462,10.304645
1279044630,3,1.5035586,-0.31603462,10.323798
1279044632,3,1.5035586,-0.31603462,10.323798
1279044634,3,1.5035586,-0.31603462,10.323798
1279044636,3,1.484405,-0.31603462,10.323798
1279044638,3,1.484405,-0.29688102,10.323798
1279044640,3,1.4652514,-0.30645782,10.323798
1279044642,3,1.4652514,-0.30645782,10.314221
1279044644,3,1.4652514,-0.29688102,10.314221
1279044646,3,1.4748282,-0.2777274,10.314221
1279044648,3,1.4748282,-0.2777274,10.314221
1279044650,3,1.4748282,-0.2777274,10.333375
1279044652,3,1.4748282,-0.2777274,10.333375
1279044654,3,1.4556746,-0.2777274,10.333375
1279044656,3,1.4556746,-0.2777274,10.333375
1279044658,3,1.436521,-0.2681506,10.333375
1279044660,3,1.436521,-0.24899697,10.333375
1279044662,3,1.436521,-0.24899697,10.333375
1279044664,3,1.436521,-0.23942018,10.333375
1279044666,3,1.436521,-0.23942018,10.333375
1279044668,3,1.436521,-0.23942018,10.333375
1279044670,3,1.436521,-0.23942018,10.333375
1279044672,3,1.436521,-0.23942018,10.323798
1279044674,3,1.436521,-0.23942018,10.314221
1279044676,3,1.4269443,-0.23942018,10.314221
1279044678,3,1.4269443,-0.24899697,10.314221
1279044680,3,1.4173675,-0.24899697,10.323798
1279044682,3,1.4077905,-0.24899697,10.333375
1279044684,3,1.4077905,-0.23942018,10.333375
1279044686,3,1.3982137,-0.22984336,10.333375
1279044688,3,1.3982137,-0.22984336,10.333375
1279044690,3,1.3982137,-0.22984336,10.323798
1279044692,3,1.3982137,-0.22984336,10.323798
1279044694,3,1.3982137,-0.22984336,10.323798
1279044696,3,1.3982137,-0.22984336,10.323798
1279044698,3,1.3982137,-0.22984336,10.323798
1279044700,3,1.3982137,-0.22984336,10.323798
1279044702,3,1.388637,-0.22984336,10.323798
1279044704,3,1.3790601,-0.22984336,10.323798
1279044706,3,1.3694834,-0.22984336,10.323798
1279044708,3,1.3694834,-0.22984336,10.323798
1279044710,3,1.3694834,-0.24899697,10.323798
1279044712,3,1.3694834,-0.25857377,10.323798
1279044714,3,1.3694834,-0.25857377,10.333375
1279044716,3,1.3599066,-0.25857377,10.333375
1279044718,3,1.3599066,-0.2777274,10.333375
1279044720,3,1.3599066,-0.2777274,10.333375
1279044722,3,1.3599066,-0.2777274,10.333375
1279044724,3,1.340753,-0.2777274,10.333375
1279044726,3,1.340753,-0.2777274,10.333375
1279044728,3,1.340753,-0.2777274,10.333375
1279044730,3,1.3311762,-0.2777274,10.333375
1279044732,3,1.3311762,-0.2777274,10.333375
1279044734,3,1.3120226,-0.2777274,10.323798
1279044736,3,1.3120226,-0.2873042,10.323798
1279044738,3,1.3120226,-0.2777274,10.323798
1279044740,3,1.3120226,-0.2777274,10.323798
1279044742,3,1.3120226,-0.2873042,10.323798
1279044744,3,1.3120226,-0.2873042,10.323798
1279044746,3,1.3120226,-0.2873042,10.333375
1279044748,3,1.3120226,-0.2873042,10.333375
1279044750,3,1.3120226,-0.2873042,10.333375
1279044752,3,1.3120226,-0.2873042,10.333375
1279044754,3,1.3120226,-0.2873042,10.333375
1279044756,3,1.3120226,-0.2873042,10.333375
1279044758,3,1.3120226,-0.2873042,10.333375
1279044760,3,1.3024458,-0.2873042,10.323798
1279044762,3,1.3024458,-0.2873042,10.323798
1279044764,3,1.3024458,-0.2873042,10.323798
1279044766,3,1.3024458,-0.2873042,10.323798
1279044768,3,1.3024458,-0.2873042,10.323798
1279044770,3,1.3024458,-0.2777274,10.323798
1279044772,3,1.3024458,-0.2681506,10.314221
1279044774,3,1.292869,-0.2681506,10.314221
1279044776,3,1.283292,-0.2681506,10.314221
1279044778,3,1.283292,-0.2681506,10.314221
1279044780,3,1.2737153,-0.2681506,10.314221
1279044782,3,1.2641385,-0.24899697,10.314221
1279044784,3,1.2641385,-0.25857377,10.295067
1279044786,3,1.2641385,-0.25857377,10.295067
1279044788,3,1.2641385,-0.25857377,10.295067
1279044790,3,1.2641385,-0.25857377,10.295067
1279044792,3,1.2545617,-0.25857377,10.295067
1279044794,3,1.2545617,-0.24899697,10.295067
1279044796,3,1.2545617,-0.24899697,10.295067
1279044798,3,1.2545617,-0.24899697,10.295067
1279044800,3,1.2449849,-0.24899697,10.295067
1279044802,3,1.2449849,-0.24899697,10.295067
1279044804,3,1.2354081,-0.24899697,10.295067
1279044806,3,1.2354081,-0.24899697,10.295067
1279044808,3,1.2354081,-0.24899697,10.295067
1279044810,3,1.2258313,-0.24899697,10.295067
1279044812,3,1.2258313,-0.24899697,10.295067
1279044814,3,1.2258313,-0.23942018,10.295067
1279044816,3,1.2258313,-0.23942018,10.295067
1279044818,3,1.2258313,-0.23942018,10.275913
1279044820,3,1.2258313,-0.23942018,10.275913
1279044822,3,1.2258313,-0.22984336,10.275913
1279044824,3,1.2258313,-0.22026655,10.25676
1279044826,3,1.2258313,-0.22026655,10.25676
1279044828,3,1.2162545,-0.22026655,10.25676
1279044830,3,1.2066777,-0.22984336,10.25676
1279044832,3,1.2162545,-0.22984336,10.25676
1279044834,3,1.2162545,-0.22984336,10.25676
1279044836,3,1.2162545,-0.22984336,10.25676
1279044838,3,1.2162545,-0.22984336,10.25676
1279044840,3,1.2066777,-0.22984336,10.25676
1279044842,3,1.2066777,-0.22984336,10.266336
1279044844,3,1.2066777,-0.22984336,10.266336
1279044846,3,1.2066777,-0.24899697,10.266336
1279044848,3,1.2066777,-0.24899697,10.25676
1279044850,3,1.2066777,-0.24899697,10.247183
1279044852,3,1.1971009,-0.24899697,10.237606
1279044854,3,1.1971009,-0.24899697,10.237606
1279044856,3,1.1875241,-0.24899697,10.228029
1279044858,3,1.1779473,-0.24899697,10.218452
1279044860,3,1.1779473,-0.24899697,10.218452
1279044862,3,1.1683705,-0.24899697,10.218452
1279044864,3,1.1683705,-0.24899697,10.218452
1279044866,3,1.1683705,-0.24899697,10.218452
1279044868,3,1.1683705,-0.2681506,10.218452
1279044870,3,1.1683705,-0.2777274,10.218452
1279044872,3,1.1683705,-0.2873042,10.208876
1279044874,3,1.1683705,-0.2873042,10.199299
1279044876,3,1.1683705,-0.2873042,10.199299
1279044878,3,1.1683705,-0.30645782,10.199299
1279044880,3,1.1683705,-0.30645782,10.180145
1279044882,3,1.1779473,-0.30645782,10.180145
1279044884,3,1.1779473,-0.30645782,10.180145
1279044886,3,1.1779473,-0.30645782,10.180145
1279044888,3,1.1779473,-0.30645782,10.180145
1279044890,3,1.1779473,-0.31603462,10.180145
1279044892,3,1.1683705,-0.31603462,10.180145
1279044894,3,1.1587936,-0.31603462,10.180145
1279044896,3,1.1492168,-0.31603462,10.180145
1279044898,3,1.1492168,-0.31603462,10.180145
1279044900,3,1.1300632,-0.31603462,10.180145
1279044902,3,1.1300632,-0.30645782,10.180145
1279044904,3,1.1300632,-0.31603462,10.170568
1279044906,3,1.1300632,-0.31603462,10.160992
1279044908,3,1.1300632,-0.30645782,10.141838
1279044910,3,1.1300632,-0.30645782,10.132261
1279044912,3,1.1300632,-0.31603462,10.132261
1279044914,3,1.1300632,-0.31603462,10.132261
1279044916,3,1.1300632,-0.31603462,10.132261
1279044918,3,1.1300632,-0.30645782,10.132261
1279044920,3,1.13964,-0.30645782,10.132261
1279044922,3,1.1492168,-0.30645782,10.132261
1279044924,3,1.1492168,-0.30645782,10.1226845
1279044926,3,1.1492168,-0.30645782,10.1226845
1279044928,3,1.1492168,-0.30645782,10.1226845
1279044930,3,1.1492168,-0.30645782,10.1226845
1279044932,3,1.1492168,-0.30645782,10.1226845
1279044934,3,1.13964,-0.30645782,10.1226845
1279044936,3,1.1300632,-0.30645782,10.1226845
1279044938,3,1.1300632,-0.30645782,10.103531
1279044940,3,1.1300632,-0.30645782,10.093954
1279044942,3,1.1109096,-0.32561144,10.093954
1279044944,3,1.1109096,-0.32561144,10.084377
1279044946,3,1.1109096,-0.32561144,10.0748005
1279044948,3,1.1204864,-0.32561144,10.0748005
1279044950,3,1.1204864,-0.32561144,10.055647
1279044952,3,1.1204864,-0.31603462,10.055647
1279044954,3,1.1204864,-0.31603462,10.055647
1279044956,3,1.1204864,-0.31603462,10.04607
1279044958,3,1.1204864,-0.31603462,10.04607
1279044960,3,1.1204864,-0.32561144,10.04607
1279044962,3,1.1204864,-0.31603462,10.04607
1279044964,3,1.1204864,-0.31603462,10.04607
1279044966,3,1.1204864,-0.30645782,10.04607
1279044968,3,1.1204864,-0.30645782,10.036493
1279044970,3,1.1204864,-0.30645782,10.0269165
1279044972,3,1.1204864,-0.30645782,10.01734
1279044974,3,1.1204864,-0.30645782,10.01734
1279044976,3,1.1204864,-0.30645782,10.01734
1279044978,3,1.1204864,-0.30645782,10.01734
1279044980,3,1.1204864,-0.30645782,10.007763
1279044982,3,1.1204864,-0.30645782,10.007763
1279044984,3,1.1204864,-0.30645782,10.007763
1279044986,3,1.1204864,-0.30645782,10.007763
1279044988,3,1.1204864,-0.29688102,10.007763
1279044990,3,1.1013328,-0.29688102,9.988609
1279044992,3,1.1013328,-0.29688102,9.988609
1279044994,3,1.1013328,-0.29688102,9.988609
1279044996,3,1.1109096,-0.29688102,9.969456
1279044998,3,1.1109096,-0.29688102,9.959879
1279045000,3,1.1109096,-0.29688102,9.959879
1279045002,3,1.1109096,-0.29688102,9.950302
1279045004,3,1.1204864,-0.29688102,9.950302
1279045006,3,1.1204864,-0.30645782,9.950302
1279045008,3,1.1204864,-0.30645782,9.950302
1279045010,3,1.1109096,-0.33518824,9.940725
1279045012,3,1.1109096,-0.33518824,9.940725
1279045014,3,1.1204864,-0.33518824,9.940725
1279045016,3,1.1204864,-0.33518824,9.931149
1279045018,3,1.1204864,-0.33518824,9.911995
1279045020,3,1.1109096,-0.33518824,9.892841
1279045022,3,1.1013328,-0.33518824,9.892841
1279045024,3,1.1013328,-0.33518824,9.892841
1279045026,3,1.1013328,-0.33518824,9.892841
1279045028,3,1.1013328,-0.33518824,9.892841
1279045030,3,1.1013328,-0.33518824,9.883265
1279045032,3,1.1013328,-0.33518824,9.883265
1279045034,3,1.1013328,-0.33518824,9.883265
1279045036,3,1.1013328,-0.33518824,9.873688
1279045038,3,1.1109096,-0.33518824,9.873688
1279045040,3,1.1204864,-0.33518824,9.873688
1279045042,3,1.1204864,-0.33518824,9.873688
1279045044,3,1.1109096,-0.34476504,9.864111
1279045046,3,1.1109096,-0.34476504,9.844957
1279045048,3,1.1109096,-0.34476504,9.844957
1279045050,3,1.1109096,-0.34476504,9.844957
1279045052,3,1.1013328,-0.34476504,9.844957
1279045054,3,1.1013328,-0.34476504,9.835381
1279045056,3,1.1013328,-0.34476504,9.835381
1279045058,3,1.1013328,-0.34476504,9.816227
1279045060,3,1.1109096,-0.34476504,9.797073
1279045062,3,1.1109096,-0.34476504,9.797073
1279045064,3,1.1109096,-0.34476504,9.787497
1279045066,3,1.1109096,-0.34476504,9.77792
1279045068,3,1.1109096,-0.34476504,9.77792
1279045070,3,1.1204864,-0.34476504,9.77792
1279045072,3,1.1204864,-0.34476504,9.77792
1279045074,3,1.1204864,-0.36391866,9.77792
1279045076,3,1.1204864,-0.35434186,9.77792
1279045078,3,1.1204864,-0.35434186,9.77792
1279045080,3,1.1204864,-0.35434186,9.77792
1279045082,3,1.1204864,-0.35434186,9.77792
1279045084,3,1.1204864,-0.35434186,9.77792
1279045086,3,1.1204864,-0.35434186,9.77792
1279045088,3,1.1109096,-0.35434186,9.77792
1279045090,3,1.1204864,-0.34476504,9.768343
1279045092,3,1.1300632,-0.34476504,9.768343
1279045094,3,1.1300632,-0.34476504,9.768343
1279045096,3,1.1300632,-0.34476504,9.758766
1279045098,3,1.1300632,-0.34476504,9.749189
1279045100,3,1.1300632,-0.34476504,9.730036
1279045102,3,1.1300632,-0.34476504,9.730036
1279045104,3,1.1300632,-0.34476504,9.730036
1279045106,3,1.1300632,-0.34476504,9.730036
1279045108,3,1.1300632,-0.34476504,9.720459
1279045110,3,1.1300632,-0.32561144,9.720459
1279045112,3,1.13964,-0.32561144,9.720459
1279045114,3,1.1492168,-0.32561144,9.720459
1279045116,3,1.1492168,-0.32561144,9.720459
1279045118,3,1.1492168,-0.31603462,9.710882
1279045120,3,1.1492168,-0.31603462,9.701305
1279045122,3,1.1492168,-0.31603462,9.691729
1279045124,3,1.1492168,-0.31603462,9.691729
1279045126,3,1.1492168,-0.31603462,9.691729
1279045128,3,1.1492168,-0.31603462,9.672575
1279045130,3,1.1492168,-0.31603462,9.662998
1279045132,3,1.1492168,-0.30645782,9.662998
1279045134,3,1.1492168,-0.30645782,9.662998
1279045136,3,1.1492168,-0.30645782,9.662998
1279045138,3,1.1492168,-0.30645782,9.662998
1279045140,3,1.1492168,-0.30645782,9.662998
1279045142,3,1.1492168,-0.30645782,9.662998
1279045144,3,1.1683705,-0.30645782,9.662998
1279045146,3,1.1779473,-0.30645782,9.662998
1279045148,3,1.1779473,-0.30645782,9.653421
1279045150,3,1.1779473,-0.30645782,9.643845
1279045152,3,1.1779473,-0.30645782,9.643845
1279045154,3,1.1779473,-0.30645782,9.634268
1279045156,3,1.1779473,-0.31603462,9.634268
1279045158,3,1.1779473,-0.31603462,9.634268
1279045160,3,1.1779473,-0.31603462,9.634268
1279045162,3,1.1683705,-0.30645782,9.634268
1279045164,3,1.1683705,-0.30645782,9.624691
1279045166,3,1.1683705,-0.30645782,9.624691
1279045168,3,1.1683705,-0.30645782,9.624691
1279045170,3,1.1683705,-0.29688102,9.624691
1279045172,3,1.1683705,-0.2777274,9.624691
1279045174,3,1.1683705,-0.2873042,9.615114
1279045176,3,1.1683705,-0.29688102,9.615114
1279045178,3,1.1683705,-0.29688102,9.595961
1279045180,3,1.1683705,-0.29688102,9.586384
1279045182,3,1.1683705,-0.29688102,9.586384
1279045184,3,1.1971009,-0.29688102,9.586384
1279045186,3,1.1971009,-0.29688102,9.576807
1279045188,3,1.1875241,-0.29688102,9.56723
1279045190,3,1.1875241,-0.29688102,9.56723
1279045192,3,1.1875241,-0.29688102,9.56723
1279045194,3,1.1875241,-0.29688102,9.557653
1279045196,3,1.1875241,-0.29688102,9.557653
1279045198,3,1.1875241,-0.29688102,9.557653
1279045200,3,1.1971009,-0.29688102,9.557653
1279045202,3,1.2066777,-0.29688102,9.548077
1279045204,3,1.1971009,-0.29688102,9.528923
1279045206,3,1.2066777,-0.30645782,9.528923
1279045208,3,1.2162545,-0.31603462,9.528923
1279045210,3,1.2162545,-0.30645782,9.519346
1279045212,3,1.2162545,-0.29688102,9.519346
1279045214,3,1.2162545,-0.30645782,9.519346
1279045216,3,1.2162545,-0.31603462,9.519346
1279045218,3,1.2162545,-0.31603462,9.519346
1279045220,3,1.2162545,-0.31603462,9.519346
1279045222,3,1.2162545,-0.31603462,9.519346
1279045224,3,1.2162545,-0.31603462,9.519346
1279045226,3,1.2162545,-0.30645782,9.519346
1279045228,3,1.2162545,-0.30645782,9.519346
1279045230,3,1.2258313,-0.30645782,9.519346
1279045232,3,1.2258313,-0.30645782,9.519346
1279045234,3,1.2258313,-0.30645782,9.519346
1279045236,3,1.2258313,-0.30645782,9.500193
1279045238,3,1.2354081,-0.29688102,9.490616
1279045240,3,1.2354081,-0.29688102,9.490616
1279045242,3,1.2354081,-0.29688102,9.481039
1279045244,3,1.2354081,-0.2777274,9.481039
1279045246,3,1.2354081,-0.2777274,9.481039
1279045248,3,1.2449849,-0.2681506,9.481039
1279045250,3,1.2545617,-0.2681506,9.481039
1279045252,3,1.2545617,-0.2681506,9.481039
1279045254,3,1.2545617,-0.2681506,9.481039
1279045256,3,1.2545617,-0.2681506,9.481039
1279045258,3,1.2545617,-0.2681506,9.481039
1279045260,3,1.2545617,-0.2681506,9.481039
1279045262,3,1.2545617,-0.2681506,9.481039
1279045264,3,1.2545617,-0.2681506,9.481039
1279045266,3,1.2545617,-0.25857377,9.461885
1279045268,3,1.2545617,-0.25857377,9.461885
1279045270,3,1.2545617,-0.23942018,9.461885
1279045272,3,1.2641385,-0.23942018,9.461885
1279045274,3,1.2641385,-0.22984336,9.452309
1279045276,3,1.2641385,-0.22026655,9.452309
1279045278,3,1.2641385,-0.22026655,9.452309
1279045280,3,1.2641385,-0.21068975,9.452309
1279045282,3,1.2737153,-0.22026655,9.452309
1279045284,3,1.283292,-0.22026655,9.452309
1279045286,3,1.283292,-0.21068975,9.452309
1279045288,3,1.283292,-0.21068975,9.452309
1279045290,3,1.292869,-0.21068975,9.452309
1279045292,3,1.3024458,-0.21068975,9.452309
1279045294,3,1.3024458,-0.21068975,9.442732
1279045296,3,1.3024458,-0.21068975,9.442732
1279045298,3,1.3024458,-0.20111294,9.442732
1279045300,3,1.3024458,-0.20111294,9.433155
1279045302,3,1.3024458,-0.20111294,9.433155
1279045304,3,1.3024458,-0.20111294,9.433155
1279045306,3,1.3120226,-0.19153613,9.433155
1279045308,3,1.3120226,-0.19153613,9.433155
1279045310,3,1.3120226,-0.20111294,9.433155
1279045312,3,1.3120226,-0.20111294,9.433155
1279045314,3,1.3120226,-0.20111294,9.433155
1279045316,3,1.3120226,-0.20111294,9.433155
1279045318,3,1.3215994,-0.20111294,9.433155
1279045320,3,1.3120226,-0.20111294,9.433155
1279045322,3,1.3120226,-0.20111294,9.433155
1279045324,3,1.3120226,-0.18195933,9.433155
1279045326,3,1.3215994,-0.18195933,9.423578
1279045328,3,1.3215994,-0.18195933,9.404425
1279045330,3,1.3311762,-0.18195933,9.404425
1279045332,3,1.3311762,-0.18195933,9.404425
1279045334,3,1.3311762,-0.18195933,9.404425
1279045336,3,1.3503298,-0.18195933,9.394848
