gyroscope-icm20690,invensense,2020-02-15_19-30-56.600_865914035260724
timestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
1279038975,3,0.0074700094,-0.0036826448,0.012531464
1279038977,3,0.011728613,-0.001553343,0.012531464
1279038979,3,0.011728613,-4.886922E-4,0.012531464
1279038981,3,0.014922565,5.5850536E-4,0.011466813
1279038983,3,0.017051866,0.002687807,0.00827286
1279038985,3,0.018116517,0.0058817593,0.009337512
1279038987,3,0.020245818,0.0069464105,0.00827286
1279038989,3,0.022375122,0.0069464105,0.00720821
1279038991,3,0.022375122,0.0069464105,0.006143559
1279038993,3,0.022375122,0.0069464105,0.005078908
1279038995,3,0.020245818,0.0069464105,0.005078908
1279038997,3,0.017051866,0.003752458,8.2030473E-4
1279038999,3,0.018116517,0.0048171086,8.2030473E-4
1279039001,3,0.015987216,0.003752458,8.2030473E-4
1279039003,3,0.014922565,0.003752458,8.2030473E-4
1279039005,3,0.013857914,0.003752458,0.0018849556
1279039007,3,0.009599311,5.5850536E-4,0.0029496064
1279039009,3,0.00853466,5.5850536E-4,0.0018849556
1279039011,3,0.0074700094,-0.001553343,0.0029496064
1279039013,3,0.0053407075,-0.001553343,0.0029496064
1279039015,3,0.0032114058,-0.001553343,0.005078908
1279039017,3,0.0010821042,-0.001553343,0.0040142573
1279039019,3,-0.0010297443,-0.001553343,0.0040142573
1279039021,3,-0.002094395,-4.886922E-4,0.0040142573
1279039023,3,-0.004223697,-4.886922E-4,0.0029496064
1279039025,3,-0.0063529983,-0.0026179939,0.0018849556
1279039027,3,-0.0084823,-0.0026179939,0.0018849556
1279039029,3,-0.0084823,-0.0047472958,8.2030473E-4
1279039031,3,-0.0063529983,-0.0058119465,0.0018849556
1279039033,3,-0.009546951,-0.0058119465,8.2030473E-4
1279039035,3,-0.0084823,-0.0058119465,-2.2689281E-4
1279039037,3,-0.0084823,-0.0058119465,-2.2689281E-4
1279039039,3,-0.0084823,-0.0058119465,8.2030473E-4
1279039041,3,-0.0063529983,-0.0036826448,8.2030473E-4
1279039043,3,-0.0074176495,-0.0026179939,-2.2689281E-4
1279039045,3,-0.0063529983,-0.0026179939,-2.2689281E-4
1279039047,3,-0.0010297443,-0.0026179939,0.0029496064
1279039049,3,-0.0010297443,-0.001553343,0.0029496064
1279039051,3,-0.002094395,-0.001553343,0.0040142573
1279039053,3,-0.0010297443,-4.886922E-4,0.005078908
1279039055,3,1.7453292E-5,-4.886922E-4,0.005078908
1279039057,3,1.7453292E-5,-0.0026179939,0.005078908
1279039059,3,-0.0010297443,-0.0047472958,0.005078908
1279039061,3,-0.0010297443,-0.0058119465,0.0040142573
1279039063,3,-0.0010297443,-0.0058119465,0.005078908
1279039065,3,1.7453292E-5,-0.0058119465,0.00827286
1279039067,3,-0.002094395,-0.0047472958,0.009337512
1279039069,3,-0.004223697,-0.0058119465,0.009337512
1279039071,3,-0.003159046,-0.0047472958,0.009337512
1279039073,3,-0.0052883476,-0.0036826448,0.009337512
1279039075,3,-0.0063529983,-0.0058119465,0.011466813
1279039077,3,-0.0084823,-0.0058119465,0.010402163
1279039079,3,-0.0074176495,-0.006876597,0.010402163
1279039081,3,-0.009546951,-0.006876597,0.009337512
1279039083,3,-0.011676253,-0.006876597,0.010402163
1279039085,3,-0.009546951,-0.009005899,0.010402163
1279039087,3,-0.009546951,-0.010070549,0.011466813
1279039089,3,-0.009546951,-0.010070549,0.011466813
1279039091,3,-0.0084823,-0.007941248,0.011466813
1279039093,3,-0.009546951,-0.006876597,0.010402163
1279039095,3,-0.0084823,-0.0047472958,0.010402163
1279039097,3,-0.0063529983,-0.0058119465,0.011466813
1279039099,3,-0.0052883476,-0.006876597,0.011466813
1279039101,3,-0.004223697,-0.0058119465,0.010402163
1279039103,3,-0.002094395,-0.0036826448,0.00827286
1279039105,3,-0.003159046,-0.0036826448,0.006143559
1279039107,3,-0.003159046,-0.0036826448,0.00720821
1279039109,3,-0.003159046,-0.001553343,0.0040142573
1279039111,3,-0.0074176495,5.5850536E-4,-2.2689281E-4
1279039113,3,-0.0074176495,5.5850536E-4,-2.2689281E-4
1279039115,3,-0.0074176495,5.5850536E-4,-2.2689281E-4
1279039117,3,-0.014870205,0.0016231562,-0.0012915436
1279039119,3,-0.019128809,-0.0026179939,-0.0023561944
1279039121,3,-0.019128809,-0.0026179939,-0.0023561944
1279039123,3,-0.023387412,-0.0026179939,-0.005550147
1279039125,3,-0.028710665,-0.0047472958,-0.0066147977
1279039127,3,-0.03296927,-0.006876597,-0.0066147977
1279039129,3,-0.03509857,-0.007941248,-0.005550147
1279039131,3,-0.038292523,-0.009005899,-0.0076794485
1279039133,3,-0.041486476,-0.007941248,-0.008744099
1279039135,3,-0.042551126,-0.009005899,-0.009808751
1279039137,3,-0.043615777,-0.006876597,-0.009808751
1279039139,3,-0.044680428,-0.0047472958,-0.010873402
1279039141,3,-0.04574508,-0.006876597,-0.013002703
1279039143,3,-0.043615777,-0.009005899,-0.013002703
1279039145,3,-0.044680428,-0.009005899,-0.013002703
1279039147,3,-0.040421825,-0.006876597,-0.013002703
1279039149,3,-0.039357174,-0.007941248,-0.013002703
1279039151,3,-0.036163222,-0.010070549,-0.014067354
1279039153,3,-0.03296927,-0.010070549,-0.013002703
1279039155,3,-0.028710665,-0.010070549,-0.013002703
1279039157,3,-0.024452062,-0.009005899,-0.015132004
1279039159,3,-0.023387412,-0.007941248,-0.015132004
1279039161,3,-0.018064158,-0.0047472958,-0.015132004
1279039163,3,-0.014870205,-0.0047472958,-0.015132004
1279039165,3,-0.013805554,-0.0047472958,-0.018325957
1279039167,3,-0.0084823,-4.886922E-4,-0.014067354
1279039169,3,-0.0074176495,5.5850536E-4,-0.015132004
1279039171,3,-0.0052883476,-4.886922E-4,-0.016196655
1279039173,3,-0.0063529983,-0.0026179939,-0.016196655
1279039175,3,-0.004223697,-0.0026179939,-0.017261306
1279039177,3,-0.0010297443,-0.0047472958,-0.017261306
1279039179,3,1.7453292E-5,-0.0047472958,-0.017261306
1279039181,3,0.0010821042,-0.0058119465,-0.019390607
1279039183,3,0.0021467549,-0.009005899,-0.020455258
1279039185,3,0.0053407075,-0.009005899,-0.020455258
1279039187,3,0.0053407075,-0.006876597,-0.019390607
1279039189,3,0.010663962,-0.006876597,-0.019390607
1279039191,3,0.012793263,-0.006876597,-0.019390607
1279039193,3,0.014922565,-0.006876597,-0.019390607
1279039195,3,0.018116517,-0.006876597,-0.018325957
1279039197,3,0.021310471,-0.0047472958,-0.022584561
1279039199,3,0.024504423,-0.0036826448,-0.021519909
1279039201,3,0.028763026,-0.0026179939,-0.022584561
1279039203,3,0.03195698,-0.001553343,-0.022584561
1279039205,3,0.03515093,5.5850536E-4,-0.021519909
1279039207,3,0.038344882,0.002687807,-0.023649212
1279039209,3,0.03728023,0.002687807,-0.025778513
1279039211,3,0.039409533,0.002687807,-0.025778513
1279039213,3,0.039409533,5.5850536E-4,-0.027907815
1279039215,3,0.038344882,5.5850536E-4,-0.028972466
1279039217,3,0.038344882,5.5850536E-4,-0.031101767
1279039219,3,0.038344882,5.5850536E-4,-0.031101767
1279039221,3,0.03728023,-4.886922E-4,-0.030037116
1279039223,3,0.03515093,0.0016231562,-0.032166418
1279039225,3,0.03195698,0.002687807,-0.032166418
1279039227,3,0.03195698,5.5850536E-4,-0.03323107
1279039229,3,0.028763026,-4.886922E-4,-0.032166418
1279039231,3,0.025569074,5.5850536E-4,-0.030037116
1279039233,3,0.021310471,-4.886922E-4,-0.030037116
1279039235,3,0.021310471,-0.0036826448,-0.028972466
1279039237,3,0.020245818,-0.0058119465,-0.028972466
1279039239,3,0.019181168,-0.007941248,-0.028972466
1279039241,3,0.015987216,-0.009005899,-0.027907815
1279039243,3,0.014922565,-0.011135201,-0.027907815
1279039245,3,0.015987216,-0.010070549,-0.027907815
1279039247,3,0.013857914,-0.007941248,-0.025778513
1279039249,3,0.014922565,-0.007941248,-0.024713863
1279039251,3,0.015987216,-0.0058119465,-0.023649212
1279039253,3,0.015987216,-0.0058119465,-0.026843164
1279039255,3,0.017051866,-4.886922E-4,-0.025778513
1279039257,3,0.017051866,5.5850536E-4,-0.023649212
1279039259,3,0.015987216,5.5850536E-4,-0.023649212
1279039261,3,0.012793263,0.0016231562,-0.022584561
1279039263,3,0.013857914,0.002687807,-0.022584561
1279039265,3,0.012793263,0.002687807,-0.022584561
1279039267,3,0.00853466,-4.886922E-4,-0.023649212
1279039269,3,0.004276057,-0.0036826448,-0.022584561
1279039271,3,0.0032114058,-0.0036826448,-0.021519909
1279039273,3,-0.0010297443,-0.0026179939,-0.019390607
1279039275,3,-0.004223697,-0.001553343,-0.019390607
1279039277,3,-0.0074176495,0.0016231562,-0.018325957
1279039279,3,-0.011676253,0.003752458,-0.016196655
1279039281,3,-0.013805554,0.002687807,-0.016196655
1279039283,3,-0.016999507,-4.886922E-4,-0.016196655
1279039285,3,-0.02125811,-0.0036826448,-0.014067354
1279039287,3,-0.02232276,-0.0047472958,-0.013002703
1279039289,3,-0.025516713,-0.007941248,-0.011938052
1279039291,3,-0.027646014,-0.009005899,-0.010873402
1279039293,3,-0.027646014,-0.009005899,-0.008744099
1279039295,3,-0.028710665,-0.010070549,-0.0076794485
1279039297,3,-0.027646014,-0.006876597,-0.005550147
1279039299,3,-0.028710665,-0.006876597,-0.0023561944
1279039301,3,-0.027646014,-0.0047472958,-0.0023561944
1279039303,3,-0.025516713,-0.006876597,-0.0012915436
1279039305,3,-0.024452062,-0.0047472958,-2.2689281E-4
1279039307,3,-0.02125811,-0.0058119465,0.0029496064
1279039309,3,-0.02125811,-0.0058119465,0.0018849556
1279039311,3,-0.02019346,-0.0058119465,0.0018849556
1279039313,3,-0.014870205,-0.006876597,0.0018849556
1279039315,3,-0.015934857,-0.006876597,0.005078908
1279039317,3,-0.013805554,-0.001553343,0.006143559
1279039319,3,-0.015934857,5.5850536E-4,0.006143559
1279039321,3,-0.015934857,5.5850536E-4,0.00720821
1279039323,3,-0.014870205,5.5850536E-4,0.006143559
1279039325,3,-0.015934857,0.0016231562,0.005078908
1279039327,3,-0.016999507,0.0016231562,0.00720821
1279039329,3,-0.019128809,5.5850536E-4,0.006143559
1279039331,3,-0.02019346,5.5850536E-4,0.006143559
1279039333,3,-0.02125811,-4.886922E-4,0.005078908
1279039335,3,-0.02125811,-0.0026179939,0.005078908
1279039337,3,-0.023387412,-0.0058119465,0.00720821
1279039339,3,-0.023387412,-0.0058119465,0.00720821
1279039341,3,-0.023387412,-0.007941248,0.010402163
1279039343,3,-0.024452062,-0.010070549,0.012531464
1279039345,3,-0.02232276,-0.010070549,0.011466813
1279039347,3,-0.02125811,-0.011135201,0.014660765
1279039349,3,-0.02125811,-0.011135201,0.015725417
1279039351,3,-0.016999507,-0.009005899,0.017854718
1279039353,3,-0.013805554,-0.009005899,0.01998402
1279039355,3,-0.011676253,-0.006876597,0.022113321
1279039357,3,-0.0052883476,-0.0036826448,0.023177972
1279039359,3,-0.003159046,-0.001553343,0.023177972
1279039361,3,1.7453292E-5,5.5850536E-4,0.022113321
1279039363,3,0.004276057,0.002687807,0.025307273
1279039365,3,0.006405358,0.002687807,0.026371924
1279039367,3,0.010663962,5.5850536E-4,0.027436575
1279039369,3,0.011728613,5.5850536E-4,0.029565878
1279039371,3,0.012793263,-4.886922E-4,0.029565878
1279039373,3,0.014922565,-4.886922E-4,0.028501227
1279039375,3,0.013857914,5.5850536E-4,0.030630529
1279039377,3,0.014922565,5.5850536E-4,0.03169518
1279039379,3,0.013857914,-4.886922E-4,0.03169518
1279039381,3,0.012793263,0.0016231562,0.03382448
1279039383,3,0.011728613,0.0069464105,0.03275983
1279039385,3,0.010663962,0.003752458,0.03382448
1279039387,3,0.006405358,0.002687807,0.03488913
1279039389,3,0.006405358,0.0016231562,0.035953782
1279039391,3,0.0053407075,-4.886922E-4,0.035953782
1279039393,3,0.0032114058,-0.0047472958,0.03382448
1279039395,3,0.0021467549,-0.0047472958,0.03275983
1279039397,3,-0.002094395,-0.009005899,0.03488913
1279039399,3,-0.002094395,-0.007941248,0.03488913
1279039401,3,-0.0052883476,-0.0058119465,0.03382448
1279039403,3,-0.0084823,-0.006876597,0.03275983
1279039405,3,-0.0084823,-0.0058119465,0.030630529
1279039407,3,-0.0127409035,-0.001553343,0.029565878
1279039409,3,-0.013805554,-0.001553343,0.030630529
1279039411,3,-0.013805554,-4.886922E-4,0.026371924
1279039413,3,-0.014870205,5.5850536E-4,0.026371924
1279039415,3,-0.016999507,-4.886922E-4,0.024242623
1279039417,3,-0.016999507,-0.001553343,0.01998402
1279039419,3,-0.015934857,-0.001553343,0.01998402
1279039421,3,-0.014870205,-4.886922E-4,0.01891937
1279039423,3,-0.014870205,-0.001553343,0.017854718
1279039425,3,-0.0127409035,-4.886922E-4,0.015725417
1279039427,3,-0.011676253,0.0016231562,0.014660765
1279039429,3,-0.011676253,5.5850536E-4,0.014660765
1279039431,3,-0.010611602,5.5850536E-4,0.015725417
1279039433,3,-0.0074176495,0.0016231562,0.015725417
1279039435,3,-0.004223697,5.5850536E-4,0.014660765
1279039437,3,-0.002094395,5.5850536E-4,0.016790068
1279039439,3,-0.0010297443,-4.886922E-4,0.016790068
1279039441,3,-0.0010297443,-0.0026179939,0.016790068
1279039443,3,1.7453292E-5,-4.886922E-4,0.016790068
1279039445,3,-0.0010297443,5.5850536E-4,0.015725417
1279039447,3,1.7453292E-5,0.002687807,0.015725417
1279039449,3,1.7453292E-5,0.002687807,0.016790068
1279039451,3,0.0010821042,0.002687807,0.015725417
1279039453,3,-0.002094395,0.002687807,0.014660765
1279039455,3,-0.003159046,5.5850536E-4,0.013596115
1279039457,3,-0.004223697,0.0016231562,0.016790068
1279039459,3,-0.004223697,0.0016231562,0.015725417
1279039461,3,-0.0063529983,0.002687807,0.012531464
1279039463,3,-0.0063529983,0.002687807,0.012531464
1279039465,3,-0.0063529983,0.0016231562,0.013596115
1279039467,3,-0.0084823,0.002687807,0.011466813
1279039469,3,-0.0084823,0.003752458,0.013596115
1279039471,3,-0.009546951,0.003752458,0.013596115
1279039473,3,-0.0074176495,0.002687807,0.011466813
1279039475,3,-0.0084823,0.002687807,0.011466813
1279039477,3,-0.0074176495,0.002687807,0.010402163
1279039479,3,-0.0052883476,0.003752458,0.010402163
1279039481,3,-0.003159046,0.003752458,0.011466813
1279039483,3,-0.004223697,0.0058817593,0.011466813
1279039485,3,-0.0010297443,0.0048171086,0.009337512
1279039487,3,-0.0010297443,0.0069464105,0.009337512
1279039489,3,0.0010821042,0.0058817593,0.009337512
1279039491,3,1.7453292E-5,0.0048171086,0.00720821
1279039493,3,0.0010821042,0.003752458,0.006143559
1279039495,3,1.7453292E-5,5.5850536E-4,0.00720821
1279039497,3,1.7453292E-5,0.0016231562,0.005078908
1279039499,3,-0.0010297443,0.0016231562,0.0040142573
1279039501,3,-0.0010297443,0.002687807,0.0018849556
1279039503,3,-0.003159046,0.0048171086,0.0018849556
1279039505,3,-0.004223697,0.0048171086,0.0018849556
1279039507,3,-0.0052883476,0.0048171086,8.2030473E-4
1279039509,3,-0.0063529983,0.0048171086,0.0018849556
1279039511,3,-0.0063529983,0.003752458,0.0018849556
1279039513,3,-0.0052883476,0.0016231562,-0.0023561944
1279039515,3,-0.0063529983,0.002687807,-0.0012915436
1279039517,3,-0.0052883476,-4.886922E-4,-0.0012915436
1279039519,3,-0.0052883476,-4.886922E-4,-2.2689281E-4
1279039521,3,-0.0063529983,-4.886922E-4,-0.0012915436
1279039523,3,-0.004223697,-4.886922E-4,-2.2689281E-4
1279039525,3,-0.002094395,5.5850536E-4,-0.0012915436
1279039527,3,0.0010821042,0.0016231562,-0.0023561944
1279039529,3,0.0010821042,5.5850536E-4,-0.0023561944
1279039531,3,1.7453292E-5,5.5850536E-4,-2.2689281E-4
1279039533,3,0.0021467549,0.0016231562,8.2030473E-4
1279039535,3,0.006405358,5.5850536E-4,0.0018849556
1279039537,3,0.0074700094,5.5850536E-4,0.0018849556
1279039539,3,0.009599311,5.5850536E-4,0.0018849556
1279039541,3,0.009599311,-4.886922E-4,0.0029496064
1279039543,3,0.009599311,5.5850536E-4,0.0029496064
1279039545,3,0.012793263,0.002687807,0.0040142573
1279039547,3,0.017051866,0.002687807,0.005078908
1279039549,3,0.018116517,0.002687807,0.0040142573
1279039551,3,0.021310471,0.0058817593,0.006143559
1279039553,3,0.024504423,0.0058817593,0.005078908
1279039555,3,0.025569074,0.002687807,0.006143559
1279039557,3,0.026633725,0.0058817593,0.006143559
1279039559,3,0.026633725,0.0048171086,0.006143559
1279039561,3,0.028763026,0.0048171086,0.005078908
1279039563,3,0.029827677,0.0058817593,0.006143559
1279039565,3,0.030892327,0.003752458,0.006143559
1279039567,3,0.03195698,0.008011062,0.00827286
1279039569,3,0.03302163,0.008011062,0.00720821
1279039571,3,0.03195698,0.0069464105,0.006143559
1279039573,3,0.03195698,0.0069464105,0.00720821
1279039575,3,0.03408628,0.0069464105,0.00720821
1279039577,3,0.03302163,0.0069464105,0.009337512
1279039579,3,0.03408628,0.0058817593,0.009337512
1279039581,3,0.030892327,0.002687807,0.009337512
1279039583,3,0.03195698,0.002687807,0.009337512
1279039585,3,0.03302163,-4.886922E-4,0.009337512
1279039587,3,0.03302163,-0.0026179939,0.011466813
1279039589,3,0.03195698,-0.0026179939,0.011466813
1279039591,3,0.029827677,-0.0026179939,0.011466813
1279039593,3,0.03195698,5.5850536E-4,0.014660765
1279039595,3,0.029827677,-4.886922E-4,0.015725417
1279039597,3,0.027698375,5.5850536E-4,0.017854718
1279039599,3,0.027698375,0.0016231562,0.017854718
1279039601,3,0.025569074,-4.886922E-4,0.01998402
1279039603,3,0.027698375,-0.001553343,0.022113321
1279039605,3,0.025569074,-4.886922E-4,0.023177972
1279039607,3,0.026633725,-4.886922E-4,0.026371924
1279039609,3,0.025569074,-4.886922E-4,0.026371924
1279039611,3,0.024504423,-4.886922E-4,0.024242623
1279039613,3,0.023439772,5.5850536E-4,0.027436575
1279039615,3,0.025569074,-0.001553343,0.029565878
1279039617,3,0.023439772,-0.0036826448,0.029565878
1279039619,3,0.023439772,-0.0036826448,0.030630529
1279039621,3,0.022375122,-0.001553343,0.03169518
1279039623,3,0.018116517,-0.0036826448,0.03275983
1279039625,3,0.015987216,-0.0036826448,0.037018433
1279039627,3,0.012793263,-0.0058119465,0.038083084
1279039629,3,0.010663962,-0.0058119465,0.040212385
1279039631,3,0.00853466,-0.0058119465,0.04447099
1279039633,3,0.0032114058,-0.009005899,0.04766494
1279039635,3,0.0010821042,-0.011135201,0.050858893
1279039637,3,-0.0052883476,-0.010070549,0.05831145
1279039639,3,-0.0084823,-0.012199852,0.059376102
1279039641,3,-0.013805554,-0.015393804,0.06257005
1279039643,3,-0.02125811,-0.016458455,0.07002261
1279039645,3,-0.026581364,-0.017523106,0.07108726
1279039647,3,-0.03509857,-0.021781709,0.07853982
1279039649,3,-0.036163222,-0.02284636,0.07960447
1279039651,3,-0.041486476,-0.02391101,0.08386307
1279039653,3,-0.04680973,-0.024975661,0.088121675
1279039655,3,-0.053197637,-0.028169613,0.09025098
1279039657,3,-0.05532694,-0.030298917,0.09663888
1279039659,3,-0.05639159,-0.030298917,0.09876818
1279039661,3,-0.05745624,-0.033492867,0.09983283
1279039663,3,-0.060650192,-0.034557518,0.104091436
1279039665,3,-0.061714843,-0.03668682,0.10515609
1279039667,3,-0.063844144,-0.034557518,0.11047934
1279039669,3,-0.063844144,-0.03668682,0.11260864
1279039671,3,-0.06277949,-0.03668682,0.116867244
1279039673,3,-0.063844144,-0.03562217,0.1200612
1279039675,3,-0.0670381,-0.033492867,0.1243198
1279039677,3,-0.07449065,-0.033492867,0.12857841
1279039679,3,-0.07661995,-0.033492867,0.12964305
1279039681,3,-0.08513716,-0.032428216,0.13283701
1279039683,3,-0.094719015,-0.03562217,0.13177235
1279039685,3,-0.10643018,-0.030298917,0.13070771
1279039687,3,-0.13517575,-0.013264502,0.12112585
1279039689,3,-0.14795156,-0.0047472958,0.118996546
1279039691,3,-0.17563248,0.011205014,0.11260864
1279039693,3,-0.20437805,0.015463617,0.101962134
1279039695,3,-0.22780037,0.0048171086,0.09131563
1279039697,3,-0.25441664,-0.03775147,0.07108726
1279039699,3,-0.2618692,-0.055850536,0.0636347
1279039701,3,-0.27358037,-0.08566076,0.04872959
1279039703,3,-0.2874208,-0.102695175,0.037018433
1279039705,3,-0.30019662,-0.10801843,0.027436575
1279039707,3,-0.31510174,-0.09843657,0.014660765
1279039709,3,-0.31936035,-0.09204867,0.012531464
1279039711,3,-0.32574826,-0.07714355,0.009337512
1279039713,3,-0.33213615,-0.057979837,0.0029496064
1279039715,3,-0.3310715,-0.044139378,-2.2689281E-4
1279039717,3,-0.32574826,-0.031363565,-0.005550147
1279039719,3,-0.320425,-0.033492867,-0.009808751
1279039721,3,-0.30551988,-0.039880775,-0.013002703
1279039723,3,-0.28848547,-0.04946263,-0.020455258
1279039725,3,-0.26293385,-0.06117379,-0.031101767
1279039727,3,-0.21821852,-0.070755646,-0.050265484
1279039729,3,-0.20437805,-0.068626344,-0.056653388
1279039731,3,-0.17243853,-0.054785885,-0.068364546
1279039733,3,-0.14262831,-0.03668682,-0.07901105
1279039735,3,-0.11707669,-0.013264502,-0.08539896
1279039737,3,-0.08939576,0.023980824,-0.09604547
1279039739,3,-0.079813905,0.035691984,-0.100304075
1279039741,3,-0.0670381,0.050597094,-0.10349803
1279039743,3,-0.060650192,0.062308256,-0.10456268
1279039745,3,-0.05958554,0.066566855,-0.10775663
1279039747,3,-0.064908795,0.054855697,-0.11095058
1279039749,3,-0.07023205,0.04527384,-0.11095058
1279039751,3,-0.08194321,0.026110126,-0.11307988
1279039753,3,-0.09258971,0.0058817593,-0.115209185
1279039755,3,-0.10430088,-0.013264502,-0.11946779
1279039757,3,-0.12559389,-0.031363565,-0.12692034
1279039759,3,-0.1319818,-0.034557518,-0.12904964
1279039761,3,-0.14049901,-0.034557518,-0.13756685
1279039763,3,-0.14582226,-0.031363565,-0.14608406
1279039765,3,-0.14582226,-0.034557518,-0.15460126
1279039767,3,-0.14156365,-0.029234264,-0.17163567
1279039769,3,-0.13836971,-0.024975661,-0.17589428
1279039771,3,-0.12772319,-0.012199852,-0.18441148
1279039773,3,-0.11601204,-0.0026179939,-0.1929287
1279039775,3,-0.10323623,0.012269665,-0.20038125
1279039777,3,-0.08620181,0.028239427,-0.21209241
1279039779,3,-0.079813905,0.03143338,-0.21422172
1279039781,3,-0.065973446,0.037821285,-0.21954496
1279039783,3,-0.054262288,0.041015238,-0.22273892
1279039785,3,-0.041486476,0.04314454,-0.22593287
1279039787,3,-0.027646014,0.04633849,-0.23232077
1279039789,3,-0.026581364,0.04740314,-0.23338543
1279039791,3,-0.02232276,0.049532443,-0.23764403
1279039793,3,-0.016999507,0.049532443,-0.24296728
1279039795,3,-0.016999507,0.04633849,-0.24616124
1279039797,3,-0.025516713,0.035691984,-0.25467846
1279039799,3,-0.030839968,0.03249803,-0.25680774
1279039801,3,-0.043615777,0.028239427,-0.26106635
1279039803,3,-0.060650192,0.026110126,-0.26532495
1279039805,3,-0.080878556,0.021851523,-0.26958355
1279039807,3,-0.113882735,0.014398966,-0.27384216
1279039809,3,-0.12772319,0.011205014,-0.27810076
1279039811,3,-0.15327482,0.0058817593,-0.2812947
1279039813,3,-0.17882644,5.5850536E-4,-0.28448868
1279039815,3,-0.20650735,-0.0026179939,-0.2898119
1279039817,3,-0.24483478,0.003752458,-0.29619983
1279039819,3,-0.25654593,0.0058817593,-0.2972645
1279039821,3,-0.27570966,0.008011062,-0.30471703
1279039823,3,-0.29061478,0.012269665,-0.3100403
1279039825,3,-0.3033906,0.014398966,-0.31536356
1279039827,3,-0.31723103,0.016528267,-0.32175145
1279039829,3,-0.32361895,0.017592918,-0.3249454
1279039831,3,-0.3310715,0.020786872,-0.3270747
1279039833,3,-0.33745942,0.021851523,-0.329204
1279039835,3,-0.3438473,0.028239427,-0.3313333
1279039837,3,-0.3481059,0.027174776,-0.3355919
1279039839,3,-0.35023522,0.027174776,-0.3377212
1279039841,3,-0.35555848,0.029304078,-0.3355919
1279039843,3,-0.36726964,0.036756635,-0.33452725
1279039845,3,-0.3789808,0.04314454,-0.33239797
1279039847,3,-0.3960152,0.04314454,-0.3334626
1279039849,3,-0.40240312,0.04207989,-0.3334626
1279039851,3,-0.4173082,0.037821285,-0.3334626
1279039853,3,-0.43434262,0.033562683,-0.33452725
1279039855,3,-0.45350635,0.033562683,-0.33665657
1279039857,3,-0.4822519,0.028239427,-0.3377212
1279039859,3,-0.4897045,0.027174776,-0.33878586
1279039861,3,-0.50780356,0.020786872,-0.34304446
1279039863,3,-0.52270865,0.015463617,-0.3462384
1279039865,3,-0.5333552,0.014398966,-0.35156167
1279039867,3,-0.5450663,0.015463617,-0.35688493
1279039869,3,-0.5482603,0.014398966,-0.3590142
1279039871,3,-0.55145425,0.013334315,-0.3622082
1279039873,3,-0.5493249,0.010140363,-0.36433747
1279039875,3,-0.5408077,0.003752458,-0.36859608
1279039877,3,-0.524838,0.003752458,-0.374984
1279039879,3,-0.5184501,0.003752458,-0.37604862
1279039881,3,-0.5067389,0.009075712,-0.374984
1279039883,3,-0.49609238,0.018657569,-0.374984
1279039885,3,-0.48331657,0.028239427,-0.37285468
1279039887,3,-0.46202356,0.038885936,-0.36966074
1279039889,3,-0.45350635,0.04314454,-0.36859608
1279039891,3,-0.43860123,0.04740314,-0.3664668
1279039893,3,-0.4215668,0.051661745,-0.36433747
1279039895,3,-0.40772638,0.049532443,-0.36327282
1279039897,3,-0.3853687,0.04207989,-0.36114353
1279039899,3,-0.37791613,0.036756635,-0.36114353
1279039901,3,-0.36514032,0.028239427,-0.3622082
1279039903,3,-0.3523645,0.025045475,-0.3622082
1279039905,3,-0.34278268,0.022916174,-0.36327282
1279039907,3,-0.33213615,0.030368729,-0.36327282
1279039909,3,-0.3310715,0.030368729,-0.3622082
1279039911,3,-0.33000687,0.037821285,-0.3590142
1279039913,3,-0.3289422,0.04633849,-0.35794958
1279039915,3,-0.3289422,0.052726395,-0.35582027
1279039917,3,-0.33213615,0.055920348,-0.35156167
1279039919,3,-0.33426547,0.055920348,-0.34943238
1279039921,3,-0.3353301,0.056985,-0.34730306
1279039923,3,-0.33745942,0.054855697,-0.34517378
1279039925,3,-0.33745942,0.048467793,-0.34410912
1279039927,3,-0.33426547,0.04314454,-0.34091517
1279039929,3,-0.3332008,0.041015238,-0.33878586
1279039931,3,-0.33000687,0.033562683,-0.33878586
1279039933,3,-0.32574826,0.028239427,-0.33878586
1279039935,3,-0.3182957,0.025045475,-0.3355919
1279039937,3,-0.30871382,0.023980824,-0.3313333
1279039939,3,-0.30658454,0.025045475,-0.33026865
1279039941,3,-0.30232593,0.027174776,-0.32601005
1279039943,3,-0.29806733,0.03249803,-0.31962216
1279039945,3,-0.29700267,0.039950587,-0.31216958
1279039947,3,-0.2948734,0.053791046,-0.30365238
1279039949,3,-0.29700267,0.054855697,-0.30045843
1279039951,3,-0.29700267,0.056985,-0.29087657
1279039953,3,-0.29593801,0.053791046,-0.28342402
1279039955,3,-0.29593801,0.04207989,-0.2812947
1279039957,3,-0.29700267,0.029304078,-0.27597147
1279039959,3,-0.299132,0.023980824,-0.27597147
1279039961,3,-0.30232593,0.016528267,-0.2749068
1279039963,3,-0.30232593,0.015463617,-0.27171287
1279039965,3,-0.30871382,0.020786872,-0.26958355
1279039967,3,-0.32361895,0.033562683,-0.26319566
1279039969,3,-0.3289422,0.038885936,-0.26106635
1279039971,3,-0.34171802,0.048467793,-0.25467846
1279039973,3,-0.35449383,0.055920348,-0.25041983
